,From,To,Mid,District,Floor,Top,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSW_RUD,MSW_INT,MSW_ADV
1163,0.6,0.7,0.35,565,11.805998935909102,13.544758319286561,0.96,0.02,0.02,0.36,0.38,0.26,0.98,0.0,0.02,0.06,0.34,0.6
1164,0.6,0.7,0.35,566,15.902400638337294,17.91499745141475,0.9361702127659575,0.05319148936170213,0.010638297872340425,0.35106382978723405,0.2872340425531915,0.3617021276595745,0.9574468085106383,0.02127659574468085,0.02127659574468085,0.0,0.32978723404255317,0.6702127659574468
1165,0.6,0.7,0.35,567,16.966072760358745,19.12488509655642,0.7435897435897436,0.2564102564102564,0.0,0.21794871794871795,0.46153846153846156,0.32051282051282054,0.9102564102564102,0.05128205128205128,0.038461538461538464,0.02564102564102564,0.32051282051282054,0.6538461538461539
1166,0.6,0.7,0.35,568,14.824479869371762,17.025359404234578,0.1736111111111111,0.7569444444444444,0.06944444444444445,0.3055555555555556,0.3680555555555556,0.3263888888888889,0.9722222222222222,0.0,0.027777777777777776,0.5208333333333334,0.1111111111111111,0.3680555555555556
1167,0.6,0.7,0.35,569,13.724307597196164,17.140294787465944,0.0,0.4230769230769231,0.5769230769230769,0.19230769230769232,0.7692307692307693,0.038461538461538464,0.9615384615384616,0.0,0.038461538461538464,1.0,0.0,0.0
1168,0.6,0.7,0.35,570,14.33608848511103,16.797198175111525,0.4752475247524752,0.4752475247524752,0.04950495049504951,0.32673267326732675,0.37623762376237624,0.297029702970297,0.8811881188118812,0.009900990099009901,0.10891089108910891,0.19801980198019803,0.2079207920792079,0.594059405940594
1169,0.6,0.7,0.35,571,12.282871744298287,14.018633519577334,0.9263565891472868,0.06589147286821706,0.007751937984496124,0.3643410852713178,0.36046511627906974,0.2751937984496124,0.9883720930232558,0.003875968992248062,0.007751937984496124,0.046511627906976744,0.42248062015503873,0.5310077519379846
1170,0.6,0.7,0.35,572,9.016343370264897,10.405228836062633,0.19298245614035087,0.5087719298245614,0.2982456140350877,0.6140350877192983,0.2982456140350877,0.08771929824561403,0.43859649122807015,0.0,0.5614035087719298,0.0,0.2631578947368421,0.7368421052631579
1171,0.6,0.7,0.35,573,11.03085561671493,12.204974670771316,0.948905109489051,0.0364963503649635,0.014598540145985401,0.2773722627737226,0.3722627737226277,0.35036496350364965,0.9708029197080292,0.0072992700729927005,0.021897810218978103,0.0072992700729927005,0.19708029197080293,0.7956204379562044
1172,0.6,0.7,0.35,574,11.720988747525382,13.081755135592697,0.6846473029045643,0.26556016597510373,0.04979253112033195,0.2946058091286307,0.31950207468879666,0.38589211618257263,0.970954356846473,0.0,0.029045643153526972,0.04979253112033195,0.42323651452282157,0.5269709543568465
1173,0.6,0.7,0.35,575,26.03764923685678,29.545686077662275,0.0,0.5789473684210527,0.42105263157894735,0.18421052631578946,0.7894736842105263,0.02631578947368421,0.9473684210526315,0.0,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.05263157894736842
1174,0.6,0.7,0.35,576,13.121588432712686,14.771866075101727,0.16666666666666666,0.3,0.5333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.9333333333333333,0.0,0.06666666666666667,0.3,0.16666666666666666,0.5333333333333333
1175,0.6,0.7,0.35,577,11.799961466724898,14.14616975933063,0.8333333333333334,0.125,0.041666666666666664,0.3,0.4083333333333333,0.2916666666666667,0.9,0.03333333333333333,0.06666666666666667,0.0,0.15833333333333333,0.8416666666666667
1176,0.6,0.7,0.35,578,11.81545919284924,13.6012183688663,0.8571428571428571,0.11904761904761904,0.023809523809523808,0.40476190476190477,0.40476190476190477,0.19047619047619047,0.7857142857142857,0.0,0.21428571428571427,0.0,0.2619047619047619,0.7380952380952381
