,From,To,Mid,District,Floor,Top,BF_RUD,BF_RUD_AV,BF_RUD_TV,BF_INT,BF_INT_AV,BF_INT_TV,BF_ADV,BF_ADV_AV,BF_ADV_TV,CHH_RUD,CHH_RUD_AV,CHH_RUD_TV,CHH_INT,CHH_INT_AV,CHH_INT_TV,CHH_ADV,CHH_ADV_AV,CHH_ADV_TV,FC_RUD,FC_RUD_AV,FC_RUD_TV,FC_INT,FC_INT_AV,FC_INT_TV,FC_ADV,FC_ADV_AV,FC_ADV_TV,MSW_RUD,MSW_RUD_AV,MSW_RUD_TV,MSW_INT,MSW_INT_AV,MSW_INT_TV,MSW_ADV,MSW_ADV_AV,MSW_ADV_TV,MSL_RUD,MSL_RUD_AV,MSL_RUD_TV,MSL_INT,MSL_INT_AV,MSL_INT_TV,MSL_ADV,MSL_ADV_AV,MSL_ADV_TV,EMP_UN,EMP_UN_AV,EMP_UN_TV,EMP_AL,EMP_AL_AV,EMP_AL_TV,EMP_NAL,EMP_NAL_AV,EMP_NAL_TV
40,0,0.2,0.1,482,1.0627426665598163,4.524969825497054,52.112676056338024,37.0,71.0,2.8169014084507045,2.0,71.0,45.07042253521127,32.0,71.0,38.028169014084504,27.0,71.0,57.74647887323944,41.0,71.0,4.225352112676056,3.0,71.0,61.97183098591549,44.0,71.0,7.042253521126761,5.0,71.0,30.985915492957744,22.0,71.0,2.8169014084507045,2.0,71.0,5.633802816901409,4.0,71.0,91.54929577464789,65.0,71.0,0.0,0.0,71.0,5.633802816901409,4.0,71.0,94.36619718309859,67.0,71.0,63.38028169014085,45.0,71.0,26.76056338028169,19.0,71.0,9.859154929577464,7.0,71.0
41,0,0.2,0.1,483,0.4226457494640216,4.8900424968956395,80.64516129032258,100.0,124.0,1.6129032258064515,2.0,124.0,17.741935483870968,22.0,124.0,41.935483870967744,52.0,124.0,51.61290322580645,64.0,124.0,6.451612903225806,8.0,124.0,81.45161290322581,101.0,124.0,9.67741935483871,12.0,124.0,8.870967741935484,11.0,124.0,4.032258064516129,5.0,124.0,23.387096774193548,29.0,124.0,72.58064516129032,90.0,124.0,0.0,0.0,124.0,20.967741935483872,26.0,124.0,79.03225806451613,98.0,124.0,65.32258064516128,81.0,124.0,28.225806451612907,35.0,124.0,6.451612903225806,8.0,124.0
42,0,0.2,0.1,484,0.4927628330587084,8.6967834021478,76.76348547717843,185.0,241.0,7.883817427385892,19.0,241.0,15.352697095435685,37.0,241.0,39.83402489626556,96.0,241.0,37.344398340248965,90.0,241.0,22.821576763485478,55.0,241.0,80.49792531120332,194.0,241.0,4.979253112033195,12.0,241.0,14.522821576763487,35.0,241.0,24.896265560165975,60.0,241.0,49.79253112033195,120.0,241.0,25.311203319502074,61.0,241.0,0.0,0.0,241.0,5.394190871369295,13.0,241.0,94.6058091286307,228.0,241.0,43.56846473029046,105.0,241.0,44.81327800829876,108.0,241.0,11.618257261410788,28.0,241.0
43,0,0.2,0.1,485,0.5780239321368493,9.102045926084841,97.12230215827337,135.0,139.0,1.4388489208633095,2.0,139.0,1.4388489208633095,2.0,139.0,12.23021582733813,17.0,139.0,49.64028776978417,69.0,139.0,38.1294964028777,53.0,139.0,88.48920863309353,123.0,139.0,10.071942446043165,14.0,139.0,1.4388489208633095,2.0,139.0,56.83453237410072,79.0,139.0,41.726618705035975,58.0,139.0,1.4388489208633095,2.0,139.0,2.877697841726619,4.0,139.0,48.92086330935252,68.0,139.0,48.201438848920866,67.0,139.0,40.28776978417266,56.0,139.0,54.67625899280576,76.0,139.0,5.0359712230215825,7.0,139.0
44,0,0.2,0.1,486,0.2538556055718377,6.704152502979303,61.34185303514377,192.0,313.0,5.111821086261981,16.0,313.0,33.54632587859425,105.0,313.0,40.2555910543131,126.0,313.0,45.68690095846645,143.0,313.0,14.057507987220447,44.0,313.0,75.39936102236422,236.0,313.0,8.30670926517572,26.0,313.0,16.293929712460063,51.0,313.0,1.2779552715654952,4.0,313.0,26.198083067092654,82.0,313.0,72.52396166134186,227.0,313.0,0.6389776357827476,2.0,313.0,5.111821086261981,16.0,313.0,94.24920127795528,295.0,313.0,56.23003194888179,176.0,313.0,33.54632587859425,105.0,313.0,10.223642172523961,32.0,313.0
45,0,0.2,0.1,487,0.9050210723190264,10.341790132111573,85.71428571428571,96.0,112.0,4.464285714285714,5.0,112.0,9.821428571428571,11.0,112.0,33.92857142857143,38.0,112.0,25.0,28.0,112.0,41.07142857142857,46.0,112.0,84.82142857142857,95.0,112.0,8.928571428571429,10.0,112.0,6.25,7.0,112.0,4.464285714285714,5.0,112.0,56.25,63.0,112.0,39.285714285714285,44.0,112.0,0.0,0.0,112.0,11.607142857142858,13.0,112.0,88.39285714285714,99.0,112.0,42.857142857142854,48.0,112.0,51.78571428571429,58.0,112.0,5.357142857142857,6.0,112.0
46,0,0.2,0.1,488,0.03917930293852757,3.6566441678817725,43.28358208955223,58.0,134.0,5.223880597014925,7.0,134.0,51.49253731343284,69.0,134.0,49.25373134328358,66.0,134.0,37.3134328358209,50.0,134.0,13.432835820895523,18.0,134.0,56.71641791044776,76.0,134.0,17.91044776119403,24.0,134.0,25.37313432835821,34.0,134.0,5.223880597014925,7.0,134.0,9.701492537313433,13.0,134.0,85.07462686567165,114.0,134.0,0.0,0.0,134.0,8.208955223880597,11.0,134.0,91.7910447761194,123.0,134.0,47.76119402985074,64.0,134.0,22.388059701492537,30.0,134.0,29.850746268656714,40.0,134.0
47,0,0.2,0.1,489,0.8871234198548587,14.778343984642623,90.47619047619048,57.0,63.0,1.5873015873015872,1.0,63.0,7.936507936507936,5.0,63.0,58.730158730158735,37.0,63.0,17.46031746031746,11.0,63.0,23.809523809523807,15.0,63.0,100.0,63.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,44.44444444444444,28.0,63.0,39.682539682539684,25.0,63.0,15.873015873015872,10.0,63.0,22.22222222222222,14.0,63.0,46.03174603174603,29.0,63.0,31.746031746031743,20.0,63.0,6.349206349206349,4.0,63.0,93.65079365079364,59.0,63.0,0.0,0.0,63.0
48,0,0.2,0.1,490,1.009582615315176,4.737843223162026,50.0,39.0,78.0,0.0,0.0,78.0,50.0,39.0,78.0,61.53846153846154,48.0,78.0,29.48717948717949,23.0,78.0,8.974358974358974,7.0,78.0,56.41025641025641,44.0,78.0,0.0,0.0,78.0,43.58974358974359,34.0,78.0,3.8461538461538463,3.0,78.0,37.17948717948718,29.0,78.0,58.97435897435898,46.0,78.0,0.0,0.0,78.0,1.282051282051282,1.0,78.0,98.71794871794873,77.0,78.0,34.61538461538461,27.0,78.0,28.205128205128204,22.0,78.0,37.17948717948718,29.0,78.0
49,0,0.2,0.1,491,0.5874452733021567,5.6150269172858325,62.10526315789474,59.0,95.0,0.0,0.0,95.0,37.89473684210527,36.0,95.0,55.78947368421052,53.0,95.0,37.89473684210527,36.0,95.0,6.315789473684211,6.0,95.0,52.63157894736842,50.0,95.0,2.1052631578947367,2.0,95.0,45.26315789473684,43.0,95.0,5.263157894736842,5.0,95.0,84.21052631578947,80.0,95.0,10.526315789473683,10.0,95.0,0.0,0.0,95.0,5.263157894736842,5.0,95.0,94.73684210526315,90.0,95.0,8.421052631578947,8.0,95.0,8.421052631578947,8.0,95.0,83.15789473684211,79.0,95.0
50,0,0.2,0.1,492,0.29532030574011,3.983032593157956,19.444444444444446,28.0,144.0,6.25,9.0,144.0,74.30555555555556,107.0,144.0,61.111111111111114,88.0,144.0,35.41666666666667,51.0,144.0,3.4722222222222223,5.0,144.0,27.083333333333332,39.0,144.0,6.25,9.0,144.0,66.66666666666666,96.0,144.0,3.4722222222222223,5.0,144.0,13.194444444444445,19.0,144.0,83.33333333333334,120.0,144.0,0.0,0.0,144.0,11.805555555555555,17.0,144.0,88.19444444444444,127.0,144.0,25.0,36.0,144.0,43.75,63.0,144.0,31.25,45.0,144.0
51,0,0.2,0.1,493,0.3868628133715529,5.774125102524723,79.12087912087912,72.0,91.0,3.296703296703297,3.0,91.0,17.582417582417584,16.0,91.0,56.043956043956044,51.0,91.0,28.57142857142857,26.0,91.0,15.384615384615385,14.0,91.0,79.12087912087912,72.0,91.0,5.4945054945054945,5.0,91.0,15.384615384615385,14.0,91.0,1.098901098901099,1.0,91.0,85.71428571428571,78.0,91.0,13.186813186813188,12.0,91.0,1.098901098901099,1.0,91.0,13.186813186813188,12.0,91.0,85.71428571428571,78.0,91.0,10.989010989010989,10.0,91.0,78.02197802197803,71.0,91.0,10.989010989010989,10.0,91.0
52,0,0.30000000000000004,0.15000000000000002,468,0.3189020323265038,9.226267379807641,48.87218045112782,130.0,266.0,4.887218045112782,13.0,266.0,46.2406015037594,123.0,266.0,76.31578947368422,203.0,266.0,14.285714285714285,38.0,266.0,9.398496240601503,25.0,266.0,79.32330827067669,211.0,266.0,5.263157894736842,14.0,266.0,15.413533834586465,41.0,266.0,11.278195488721805,30.0,266.0,5.263157894736842,14.0,266.0,83.45864661654136,222.0,266.0,2.631578947368421,7.0,266.0,11.654135338345863,31.0,266.0,85.71428571428571,228.0,266.0,48.49624060150376,129.0,266.0,8.646616541353383,23.0,266.0,42.857142857142854,114.0,266.0
53,0,0.30000000000000004,0.15000000000000002,469,0.2825020306619603,10.766582006003215,82.35294117647058,308.0,374.0,4.010695187165775,15.0,374.0,13.636363636363635,51.0,374.0,52.67379679144385,197.0,374.0,35.56149732620321,133.0,374.0,11.76470588235294,44.0,374.0,86.63101604278076,324.0,374.0,5.347593582887701,20.0,374.0,8.02139037433155,30.0,374.0,5.347593582887701,20.0,374.0,29.144385026737968,109.0,374.0,65.50802139037432,245.0,374.0,7.219251336898395,27.0,374.0,34.22459893048128,128.0,374.0,58.55614973262032,219.0,374.0,55.61497326203209,208.0,374.0,31.283422459893046,117.0,374.0,13.101604278074866,49.0,374.0
54,0,0.30000000000000004,0.15000000000000002,470,1.3193034110482738,7.500149470131124,61.53846153846154,96.0,156.0,8.974358974358974,14.0,156.0,29.48717948717949,46.0,156.0,50.641025641025635,79.0,156.0,39.1025641025641,61.0,156.0,10.256410256410255,16.0,156.0,71.15384615384616,111.0,156.0,8.333333333333332,13.0,156.0,20.51282051282051,32.0,156.0,3.8461538461538463,6.0,156.0,5.128205128205128,8.0,156.0,91.02564102564102,142.0,156.0,0.641025641025641,1.0,156.0,12.179487179487179,19.0,156.0,87.17948717948718,136.0,156.0,55.12820512820513,86.0,156.0,33.33333333333333,52.0,156.0,11.538461538461538,18.0,156.0
55,0,0.30000000000000004,0.15000000000000002,471,0.3890655337937354,5.436474535075135,50.82872928176796,92.0,181.0,0.5524861878453038,1.0,181.0,48.61878453038674,88.0,181.0,59.66850828729282,108.0,181.0,33.70165745856354,61.0,181.0,6.629834254143646,12.0,181.0,54.14364640883977,98.0,181.0,7.734806629834254,14.0,181.0,38.12154696132597,69.0,181.0,0.5524861878453038,1.0,181.0,6.629834254143646,12.0,181.0,92.81767955801105,168.0,181.0,0.0,0.0,181.0,5.524861878453039,10.0,181.0,94.47513812154696,171.0,181.0,64.64088397790056,117.0,181.0,15.469613259668508,28.0,181.0,19.88950276243094,36.0,181.0
56,0,0.30000000000000004,0.15000000000000002,472,0.3013594950910494,10.848408742867509,56.52173913043478,234.0,414.0,7.487922705314009,31.0,414.0,35.990338164251206,149.0,414.0,46.61835748792271,193.0,414.0,39.130434782608695,162.0,414.0,14.251207729468598,59.0,414.0,49.275362318840585,204.0,414.0,26.32850241545894,109.0,414.0,24.396135265700483,101.0,414.0,5.072463768115942,21.0,414.0,14.251207729468598,59.0,414.0,80.67632850241546,334.0,414.0,0.0,0.0,414.0,3.140096618357488,13.0,414.0,96.85990338164251,401.0,414.0,43.47826086956522,180.0,414.0,42.270531400966185,175.0,414.0,14.251207729468598,59.0,414.0
57,0,0.30000000000000004,0.15000000000000002,473,0.5122820986064791,6.380516908475446,34.5679012345679,28.0,81.0,1.2345679012345678,1.0,81.0,64.19753086419753,52.0,81.0,53.086419753086425,43.0,81.0,44.44444444444444,36.0,81.0,2.4691358024691357,2.0,81.0,50.617283950617285,41.0,81.0,3.7037037037037033,3.0,81.0,45.67901234567901,37.0,81.0,0.0,0.0,81.0,4.938271604938271,4.0,81.0,95.06172839506173,77.0,81.0,0.0,0.0,81.0,2.4691358024691357,2.0,81.0,97.53086419753086,79.0,81.0,59.25925925925925,48.0,81.0,12.345679012345679,10.0,81.0,28.39506172839506,23.0,81.0
58,0,0.30000000000000004,0.15000000000000002,474,0.6737866060224728,6.161379722889407,59.09090909090909,91.0,154.0,3.2467532467532463,5.0,154.0,37.66233766233766,58.0,154.0,38.961038961038966,60.0,154.0,48.701298701298704,75.0,154.0,12.337662337662337,19.0,154.0,75.32467532467533,116.0,154.0,17.532467532467532,27.0,154.0,7.142857142857142,11.0,154.0,7.792207792207792,12.0,154.0,9.090909090909092,14.0,154.0,83.11688311688312,128.0,154.0,0.0,0.0,154.0,0.6493506493506493,1.0,154.0,99.35064935064936,153.0,154.0,60.3896103896104,93.0,154.0,27.92207792207792,43.0,154.0,11.688311688311687,18.0,154.0
59,0,0.30000000000000004,0.15000000000000002,475,0.7267515155042704,8.601883025587673,92.3076923076923,180.0,195.0,2.051282051282051,4.0,195.0,5.641025641025641,11.0,195.0,50.256410256410255,98.0,195.0,35.8974358974359,70.0,195.0,13.846153846153847,27.0,195.0,74.35897435897436,145.0,195.0,18.461538461538463,36.0,195.0,7.179487179487179,14.0,195.0,22.05128205128205,43.0,195.0,21.025641025641026,41.0,195.0,56.92307692307692,111.0,195.0,2.051282051282051,4.0,195.0,15.384615384615385,30.0,195.0,82.56410256410255,161.0,195.0,48.205128205128204,94.0,195.0,42.56410256410256,83.0,195.0,9.230769230769232,18.0,195.0
60,0,0.30000000000000004,0.15000000000000002,476,0.644935500933094,7.130922921035331,49.416342412451364,127.0,257.0,3.8910505836575875,10.0,257.0,46.69260700389105,120.0,257.0,66.14785992217898,170.0,257.0,29.18287937743191,75.0,257.0,4.669260700389105,12.0,257.0,29.961089494163424,77.0,257.0,56.03112840466926,144.0,257.0,14.007782101167315,36.0,257.0,7.392996108949417,19.0,257.0,12.840466926070038,33.0,257.0,79.76653696498055,205.0,257.0,0.0,0.0,257.0,3.501945525291829,9.0,257.0,96.49805447470817,248.0,257.0,47.47081712062256,122.0,257.0,31.1284046692607,80.0,257.0,21.40077821011673,55.0,257.0
61,0,0.30000000000000004,0.15000000000000002,477,0.447101568141849,8.880341081536104,76.4423076923077,159.0,208.0,2.403846153846154,5.0,208.0,21.153846153846153,44.0,208.0,50.96153846153846,106.0,208.0,37.019230769230774,77.0,208.0,12.01923076923077,25.0,208.0,57.692307692307686,120.0,208.0,33.65384615384615,70.0,208.0,8.653846153846153,18.0,208.0,26.923076923076923,56.0,208.0,16.346153846153847,34.0,208.0,56.730769230769226,118.0,208.0,5.769230769230769,12.0,208.0,12.980769230769232,27.0,208.0,81.25,169.0,208.0,44.230769230769226,92.0,208.0,34.61538461538461,72.0,208.0,21.153846153846153,44.0,208.0
62,0,0.30000000000000004,0.15000000000000002,478,2.625797372566539,9.823645858631979,85.45454545454545,47.0,55.0,1.8181818181818181,1.0,55.0,12.727272727272727,7.0,55.0,43.63636363636363,24.0,55.0,18.181818181818183,10.0,55.0,38.18181818181819,21.0,55.0,90.9090909090909,50.0,55.0,3.6363636363636362,2.0,55.0,5.454545454545454,3.0,55.0,50.90909090909091,28.0,55.0,20.0,11.0,55.0,29.09090909090909,16.0,55.0,0.0,0.0,55.0,9.090909090909092,5.0,55.0,90.9090909090909,50.0,55.0,23.636363636363637,13.0,55.0,27.27272727272727,15.0,55.0,49.09090909090909,27.0,55.0
63,0,0.30000000000000004,0.15000000000000002,479,0.7124221515124457,8.19400129360953,59.55882352941176,162.0,272.0,12.5,34.0,272.0,27.941176470588236,76.0,272.0,58.08823529411765,158.0,272.0,34.19117647058824,93.0,272.0,7.720588235294118,21.0,272.0,79.41176470588235,216.0,272.0,12.867647058823529,35.0,272.0,7.720588235294118,21.0,272.0,26.838235294117645,73.0,272.0,11.029411764705882,30.0,272.0,62.13235294117647,169.0,272.0,1.1029411764705883,3.0,272.0,1.1029411764705883,3.0,272.0,97.79411764705883,266.0,272.0,53.67647058823529,146.0,272.0,40.07352941176471,109.0,272.0,6.25,17.0,272.0
64,0,0.30000000000000004,0.15000000000000002,480,1.9066164278223092,11.171564185870299,42.473118279569896,79.0,186.0,5.376344086021505,10.0,186.0,52.1505376344086,97.0,186.0,68.81720430107528,128.0,186.0,24.731182795698924,46.0,186.0,6.451612903225806,12.0,186.0,52.68817204301075,98.0,186.0,34.946236559139784,65.0,186.0,12.365591397849462,23.0,186.0,8.60215053763441,16.0,186.0,29.56989247311828,55.0,186.0,61.82795698924731,115.0,186.0,0.0,0.0,186.0,4.301075268817205,8.0,186.0,95.6989247311828,178.0,186.0,46.236559139784944,86.0,186.0,50.0,93.0,186.0,3.763440860215054,7.0,186.0
65,0,0.30000000000000004,0.15000000000000002,481,0.10089243824369076,8.533238478622943,65.56016597510373,158.0,241.0,3.319502074688797,8.0,241.0,31.12033195020747,75.0,241.0,60.58091286307054,146.0,241.0,29.87551867219917,72.0,241.0,9.54356846473029,23.0,241.0,70.95435684647303,171.0,241.0,17.842323651452283,43.0,241.0,11.20331950207469,27.0,241.0,12.448132780082988,30.0,241.0,19.08713692946058,46.0,241.0,68.46473029045643,165.0,241.0,0.4149377593360996,1.0,241.0,4.564315352697095,11.0,241.0,95.0207468879668,229.0,241.0,47.71784232365145,115.0,241.0,31.535269709543567,76.0,241.0,20.74688796680498,50.0,241.0
66,0,0.30000000000000004,0.15000000000000002,482,1.0627426665598163,5.467680126455762,55.660377358490564,59.0,106.0,2.8301886792452833,3.0,106.0,41.509433962264154,44.0,106.0,35.84905660377358,38.0,106.0,59.43396226415094,63.0,106.0,4.716981132075472,5.0,106.0,69.81132075471697,74.0,106.0,5.660377358490567,6.0,106.0,24.528301886792452,26.0,106.0,5.660377358490567,6.0,106.0,6.60377358490566,7.0,106.0,87.73584905660378,93.0,106.0,0.0,0.0,106.0,6.60377358490566,7.0,106.0,93.39622641509435,99.0,106.0,64.15094339622641,68.0,106.0,28.30188679245283,30.0,106.0,7.547169811320755,8.0,106.0
67,0,0.30000000000000004,0.15000000000000002,483,0.4226457494640216,6.280440105872126,82.79569892473118,154.0,186.0,2.1505376344086025,4.0,186.0,15.053763440860216,28.0,186.0,35.483870967741936,66.0,186.0,56.451612903225815,105.0,186.0,8.064516129032258,15.0,186.0,81.72043010752688,152.0,186.0,11.29032258064516,21.0,186.0,6.989247311827956,13.0,186.0,5.913978494623656,11.0,186.0,21.50537634408602,40.0,186.0,72.58064516129032,135.0,186.0,0.0,0.0,186.0,22.043010752688172,41.0,186.0,77.95698924731182,145.0,186.0,62.365591397849464,116.0,186.0,32.25806451612903,60.0,186.0,5.376344086021505,10.0,186.0
68,0,0.30000000000000004,0.15000000000000002,484,0.4927628330587084,10.94593852752384,79.50138504155125,287.0,361.0,5.540166204986149,20.0,361.0,14.958448753462603,54.0,361.0,37.67313019390582,136.0,361.0,37.67313019390582,136.0,361.0,24.653739612188367,89.0,361.0,83.37950138504155,301.0,361.0,5.8171745152354575,21.0,361.0,10.80332409972299,39.0,361.0,23.26869806094183,84.0,361.0,54.016620498614955,195.0,361.0,22.71468144044321,82.0,361.0,0.0,0.0,361.0,5.540166204986149,20.0,361.0,94.45983379501385,341.0,361.0,42.65927977839335,154.0,361.0,49.03047091412742,177.0,361.0,8.310249307479225,30.0,361.0
69,0,0.30000000000000004,0.15000000000000002,485,0.5780239321368493,11.253570992678405,97.59615384615384,203.0,208.0,1.4423076923076923,3.0,208.0,0.9615384615384616,2.0,208.0,14.423076923076922,30.0,208.0,46.15384615384615,96.0,208.0,39.42307692307692,82.0,208.0,88.46153846153845,184.0,208.0,10.576923076923077,22.0,208.0,0.9615384615384616,2.0,208.0,55.769230769230774,116.0,208.0,43.269230769230774,90.0,208.0,0.9615384615384616,2.0,208.0,2.8846153846153846,6.0,208.0,47.59615384615385,99.0,208.0,49.519230769230774,103.0,208.0,33.65384615384615,70.0,208.0,62.980769230769226,131.0,208.0,3.3653846153846154,7.0,208.0
70,0,0.30000000000000004,0.15000000000000002,486,0.2538556055718377,9.025173091985804,63.965884861407254,300.0,469.0,4.690831556503198,22.0,469.0,31.343283582089555,147.0,469.0,38.37953091684435,180.0,469.0,46.26865671641791,217.0,469.0,15.351812366737741,72.0,469.0,76.7590618336887,360.0,469.0,8.742004264392325,41.0,469.0,14.498933901918976,68.0,469.0,2.1321961620469083,10.0,469.0,25.15991471215352,118.0,469.0,72.70788912579957,341.0,469.0,0.42643923240938164,2.0,469.0,6.396588486140725,30.0,469.0,93.17697228144989,437.0,469.0,51.1727078891258,240.0,469.0,39.44562899786781,185.0,469.0,9.381663113006397,44.0,469.0
71,0,0.30000000000000004,0.15000000000000002,487,0.9050210723190264,12.716878663822833,88.09523809523809,148.0,168.0,3.571428571428571,6.0,168.0,8.333333333333332,14.0,168.0,37.5,63.0,168.0,26.190476190476193,44.0,168.0,36.30952380952381,61.0,168.0,85.71428571428571,144.0,168.0,9.523809523809524,16.0,168.0,4.761904761904762,8.0,168.0,4.761904761904762,8.0,168.0,56.547619047619044,95.0,168.0,38.69047619047619,65.0,168.0,0.5952380952380952,1.0,168.0,7.738095238095238,13.0,168.0,91.66666666666666,154.0,168.0,38.095238095238095,64.0,168.0,58.333333333333336,98.0,168.0,3.571428571428571,6.0,168.0
72,0,0.30000000000000004,0.15000000000000002,488,0.03917930293852757,4.6569513737079955,46.766169154228855,94.0,201.0,5.472636815920398,11.0,201.0,47.76119402985074,96.0,201.0,48.756218905472636,98.0,201.0,35.82089552238806,72.0,201.0,15.422885572139302,31.0,201.0,64.17910447761194,129.0,201.0,14.925373134328357,30.0,201.0,20.8955223880597,42.0,201.0,6.965174129353234,14.0,201.0,9.45273631840796,19.0,201.0,83.5820895522388,168.0,201.0,0.4975124378109453,1.0,201.0,8.45771144278607,17.0,201.0,91.04477611940298,183.0,201.0,48.756218905472636,98.0,201.0,27.363184079601986,55.0,201.0,23.88059701492537,48.0,201.0
73,0,0.30000000000000004,0.15000000000000002,489,0.8871234198548587,20.489282185069342,84.04255319148936,79.0,94.0,3.1914893617021276,3.0,94.0,12.76595744680851,12.0,94.0,57.446808510638306,54.0,94.0,15.957446808510639,15.0,94.0,26.595744680851062,25.0,94.0,97.87234042553192,92.0,94.0,0.0,0.0,94.0,2.127659574468085,2.0,94.0,40.42553191489361,38.0,94.0,35.1063829787234,33.0,94.0,24.46808510638298,23.0,94.0,15.957446808510639,15.0,94.0,42.5531914893617,40.0,94.0,41.48936170212766,39.0,94.0,7.446808510638298,7.0,94.0,90.42553191489363,85.0,94.0,2.127659574468085,2.0,94.0
74,0,0.30000000000000004,0.15000000000000002,490,1.009582615315176,6.3033971985178345,50.0,58.0,116.0,0.0,0.0,116.0,50.0,58.0,116.0,57.758620689655174,67.0,116.0,35.3448275862069,41.0,116.0,6.896551724137931,8.0,116.0,56.896551724137936,66.0,116.0,1.7241379310344827,2.0,116.0,41.37931034482759,48.0,116.0,2.586206896551724,3.0,116.0,37.06896551724138,43.0,116.0,60.3448275862069,70.0,116.0,0.0,0.0,116.0,2.586206896551724,3.0,116.0,97.41379310344827,113.0,116.0,36.206896551724135,42.0,116.0,31.896551724137932,37.0,116.0,31.896551724137932,37.0,116.0
75,0,0.30000000000000004,0.15000000000000002,491,0.5874452733021567,7.022069001434929,63.38028169014085,90.0,142.0,0.0,0.0,142.0,36.61971830985916,52.0,142.0,55.633802816901415,79.0,142.0,40.140845070422536,57.0,142.0,4.225352112676056,6.0,142.0,56.33802816901409,80.0,142.0,2.8169014084507045,4.0,142.0,40.845070422535215,58.0,142.0,4.929577464788732,7.0,142.0,76.76056338028168,109.0,142.0,18.30985915492958,26.0,142.0,0.0,0.0,142.0,3.5211267605633805,5.0,142.0,96.47887323943662,137.0,142.0,11.267605633802818,16.0,142.0,8.450704225352112,12.0,142.0,80.28169014084507,114.0,142.0
76,0,0.30000000000000004,0.15000000000000002,492,0.29532030574011,5.322129750807827,23.25581395348837,50.0,215.0,7.906976744186046,17.0,215.0,68.83720930232559,148.0,215.0,60.0,129.0,215.0,35.348837209302324,76.0,215.0,4.651162790697675,10.0,215.0,30.23255813953488,65.0,215.0,6.511627906976744,14.0,215.0,63.25581395348837,136.0,215.0,3.255813953488372,7.0,215.0,14.883720930232558,32.0,215.0,81.86046511627907,176.0,215.0,0.46511627906976744,1.0,215.0,10.69767441860465,23.0,215.0,88.83720930232558,191.0,215.0,26.976744186046513,58.0,215.0,45.58139534883721,98.0,215.0,27.44186046511628,59.0,215.0
77,0,0.30000000000000004,0.15000000000000002,493,0.3868628133715529,8.20786799912714,80.88235294117648,110.0,136.0,2.941176470588235,4.0,136.0,16.176470588235293,22.0,136.0,55.14705882352941,75.0,136.0,27.205882352941174,37.0,136.0,17.647058823529413,24.0,136.0,83.08823529411765,113.0,136.0,5.88235294117647,8.0,136.0,11.029411764705882,15.0,136.0,2.2058823529411766,3.0,136.0,86.76470588235294,118.0,136.0,11.029411764705882,15.0,136.0,1.4705882352941175,2.0,136.0,18.38235294117647,25.0,136.0,80.14705882352942,109.0,136.0,9.558823529411764,13.0,136.0,82.35294117647058,112.0,136.0,8.088235294117647,11.0,136.0
78,0,0.4,0.2,468,0.3189020323265038,11.428851311562777,51.54929577464789,183.0,355.0,7.042253521126761,25.0,355.0,41.40845070422535,147.0,355.0,77.1830985915493,274.0,355.0,13.802816901408452,49.0,355.0,9.014084507042254,32.0,355.0,81.97183098591549,291.0,355.0,5.070422535211268,18.0,355.0,12.957746478873238,46.0,355.0,10.704225352112676,38.0,355.0,5.915492957746479,21.0,355.0,83.38028169014085,296.0,355.0,2.2535211267605635,8.0,355.0,10.422535211267606,37.0,355.0,87.32394366197182,310.0,355.0,49.57746478873239,176.0,355.0,10.704225352112676,38.0,355.0,39.718309859154935,141.0,355.0
79,0,0.4,0.2,469,0.2825020306619603,13.120332396232905,83.93574297188755,418.0,498.0,3.2128514056224895,16.0,498.0,12.851405622489958,64.0,498.0,52.610441767068274,262.0,498.0,35.34136546184739,176.0,498.0,12.048192771084338,60.0,498.0,87.14859437751004,434.0,498.0,6.024096385542169,30.0,498.0,6.827309236947792,34.0,498.0,6.024096385542169,30.0,498.0,29.71887550200803,148.0,498.0,64.2570281124498,320.0,498.0,7.83132530120482,39.0,498.0,35.54216867469879,177.0,498.0,56.62650602409639,282.0,498.0,52.610441767068274,262.0,498.0,35.140562248995984,175.0,498.0,12.248995983935743,61.0,498.0
80,0,0.4,0.2,470,1.3193034110482738,9.160303790456364,61.057692307692314,127.0,208.0,10.576923076923077,22.0,208.0,28.365384615384613,59.0,208.0,50.480769230769226,105.0,208.0,41.34615384615385,86.0,208.0,8.173076923076923,17.0,208.0,73.5576923076923,153.0,208.0,7.6923076923076925,16.0,208.0,18.75,39.0,208.0,3.8461538461538463,8.0,208.0,4.807692307692308,10.0,208.0,91.34615384615384,190.0,208.0,0.9615384615384616,2.0,208.0,13.461538461538462,28.0,208.0,85.57692307692307,178.0,208.0,51.92307692307693,108.0,208.0,38.94230769230769,81.0,208.0,9.134615384615383,19.0,208.0
