,From,To,Mid,District,Floor,Top,EMP_NAL,EMP_AL,EMP_UN,MSL_RUD,MSL_INT,EMP_ADV
857,0,0.6,0.3,205,0.5428662637,9.5809506464,0.0433347076,0.2272587926,0.8441881525,8.0859863541241E-05,0.9132513962,0.0866061518
858,0,0.6,0.3,206,0.641490496,35.7266734356,0.0621086263,0.2031659773,0.8426773889,0.0004603058,0.923408733,0.0761716161
859,0,0.6,0.3,207,0.4314540326,27.0507462471,0.0603030799,0.2203460369,0.7745364045,0.0005986622,0.8590811522,0.1403412343
860,0,0.6,0.3,208,1.3107858689,24.2722256965,0.0374585059,0.2348675065,0.7304796562,0.0004355557,0.8975813714,0.1019593959
861,0,0.6,0.3,209,0.7575649132,25.1465304603,0.041821539,0.269148235,0.7771283592,0.0004343758,0.9359518509,0.0636526714
862,0,0.6,0.3,210,2.7638675942,31.5216842772,0.0378318273,0.2446016655,0.8826391314,0.0002068247,0.842835546,0.1569256009
863,0,0.6,0.3,211,1.5286158958,28.7557916504,0.0381753678,0.2591418761,0.8297568676,0.0004347068,0.8813332726,0.1182143049
864,0,0.6,0.3,212,1.572822421,30.6469019469,0.0349014251,0.24116845,0.8337485683,0.0002507333,0.9424072921,0.0573340015
865,0,0.6,0.3,213,0.0690550984,24.1237858514,0.036551779,0.2550394883,0.7797611533,0.0001378162,0.9534894597,0.0463775131
866,0,0.6,0.3,214,0.5039974627,20.0230461497,0.0512915844,0.1858331125,0.8115498354,0.0005730024,0.9099023216,0.0895058593
867,0,0.6,0.3,215,0.3079828457,23.9982676961,0.0761496513,0.147173095,0.851876197,0.0008255294,0.8311334099,0.168013281
868,0,0.6,0.3,216,0.9999003306,24.774667383,0.0832073577,0.1447311227,0.828493723,0.0005784331,0.8182094609,0.1812406092
869,0,0.6,0.3,217,0.9565372781,26.8064334571,0.0505255129,0.1135538066,0.8731925215,0.0009240273,0.8303726073,0.1687048909
870,0,0.6,0.3,218,1.9589961247,22.4300560908,0.0611219179,0.0984866095,0.8573067294,0.0007531831,0.9011847148,0.0980707022
871,0,0.6,0.3,219,1.2214323736,27.7613999729,0.0552339276,0.105370593,0.8887602752,0.0009305377,0.8692708635,0.1297578331
872,0,0.6,0.3,220,1.9630330264,26.3650294043,0.0750010611,0.1714984185,0.8482880819,0.0007216658,0.8940336516,0.105279658
873,0,0.6,0.3,221,1.0622348389,23.324744186,0.0714359638,0.1961878943,0.8445578669,0.0003842136,0.8594441749,0.1402162484
874,0,0.6,0.3,222,3.6485947723,23.1791037484,0.0911922103,0.1522266212,0.8402791575,0.0004978466,0.8249081406,0.1745040598
875,0,0.6,0.3,223,0.5288101033,20.3241276918,0.0554320427,0.1727844666,0.8269089258,0.0001432867,0.8929659188,0.1067881737
876,0,0.6,0.3,224,0.7767811923,23.8795366307,0.0848563739,0.1245104271,0.8407440967,0.0008664859,0.7474433474,0.2516123838
877,0,0.6,0.3,225,2.2029764878,26.0304253573,0.0453522122,0.1798497825,0.7611205138,0.0005495097,0.8233127904,0.1761403782
878,0,0.6,0.3,226,0.2700126382,30.7106324407,0.0832069347,0.0967615148,0.8463153231,0.0005697598,0.726896257,0.2724489138
879,0,0.6,0.3,227,0.0322775774,15.2478341899,0.0649024518,0.1705882493,0.8456940569,0.0008707936,0.7402616042,0.2589117192
880,0,0.6,0.3,228,0.7416648982,11.623148005,0.0599524703,0.2186172524,0.7924469206,0.0004291325,0.8529545427,0.146482485
881,0,0.6,0.3,229,1.3394533386,23.1025260302,0.065942057,0.2533846656,0.7767411673,0.0011496244,0.8429932073,0.1558906785
882,0,0.6,0.3,230,5.5100530247,37.693264664,0.0842469447,0.2003988191,0.8144431883,0.0009978436,0.6142401936,0.3847680489
883,0,0.6,0.3,231,0.4415697401,23.484541596,0.063464858,0.1596757457,0.839422007,0.001811265,0.899219476,0.0989428879
884,0,0.6,0.3,232,0.5721478818,22.5572293291,0.0665688701,0.1636353594,0.8317479932,0.0012952902,0.8337558751,0.1649696076
885,0,0.6,0.3,233,1.4565118352,21.5570930858,0.0555362617,0.1609284859,0.8520848584,0.0016089385,0.7714966323,0.22692165
886,0,0.6,0.3,234,0.2098968993,29.2613277785,0.0675715197,0.144927897,0.8251816188,0.0010578264,0.8142107893,0.1847430744
887,0,0.6,0.3,235,0.4590504324,24.412536966,0.0597568398,0.1662933905,0.8203793357,0.0010809392,0.8804204856,0.1185193225
888,0,0.6,0.3,236,1.8370185918,29.4670947845,0.0708410007,0.2149582163,0.7598614332,0.0011017153,0.8947357859,0.1041425828
889,0,0.6,0.3,237,0.4685331146,19.9133058704,0.0660040633,0.2258054772,0.759752693,0.0003426291,0.9165173846,0.0831466355
890,0,0.6,0.3,238,0.4230007993,26.6029225288,0.1206047181,0.2084730099,0.7015561647,0.0013192883,0.9110834841,0.0876371991
891,0,0.6,0.3,239,2.2341539427,14.9387114016,0.0666615707,0.2108612959,0.8157176393,0.0008096455,0.8890075457,0.1101512103
892,0,0.6,0.3,240,2.1382491888,16.3248900366,0.0449943895,0.2396360115,0.8017922745,0.0004376732,0.949524126,0.04993757
893,0,0.6,0.3,370,0.9720703372,39.563270203,0.1051987306,0.2693096197,0.5382680203,0.0089964828,0.511695343,0.4793393808
894,0,0.6,0.3,371,0.8773159549,25.5383547632,0.2139167604,0.1118830146,0.6237030371,0.0143834299,0.4451669719,0.5404634589
895,0,0.6,0.3,372,0.2563869132,47.6855451113,0.1871480739,0.1930503621,0.5329989579,0.0119339485,0.5826302304,0.4054116206
896,0,0.6,0.3,373,0.8946342994,23.2377085359,0.0860327063,0.2339656911,0.5394405604,0.0114417991,0.7125543632,0.2759990711
897,0,0.6,0.3,374,0.3278460442,85.8844624858,0.1084824146,0.1597732275,0.6029753791,0.0131753955,0.70937023,0.2774260396
898,0,0.6,0.3,375,0.8919737891,41.8681103076,0.0937947972,0.1955482768,0.6000522014,0.0076727424,0.8010517239,0.1912891275
899,0,0.6,0.3,376,2.6438916222,51.5516578892,0.0951950342,0.1517505122,0.5794227566,0.0077379089,0.7620726294,0.230182533
900,0,0.6,0.3,377,2.0367819625,43.1018418162,0.1060736563,0.2001931106,0.7100790546,0.0105796577,0.4456443893,0.5438242404
901,0,0.6,0.3,378,2.5012890731,23.7755753304,0.0793293472,0.1654793913,0.7804262971,0.0119194014,0.4295242915,0.5585282478
902,0,0.6,0.3,379,0.2585158038,22.2260935391,0.0921882938,0.1631156567,0.7535323137,0.0076018541,0.4353126633,0.5570935063
903,0,0.6,0.3,380,1.3631327128,21.264027229,0.1253401139,0.1452444686,0.7143447675,0.0095947932,0.4475152528,0.5429222052
904,0,0.6,0.3,381,3.0806041265,35.7826740096,0.1453801252,0.1356026023,0.7084982226,0.0117898994,0.4434537566,0.5447263183
905,0,0.6,0.3,382,0.0498620855,22.6060874551,0.1231287342,0.1347299669,0.7904182281,0.0103443546,0.4947789785,0.4948635809
906,0,0.6,0.3,383,0.8468253483,34.1617701334,0.1352466563,0.1254877272,0.7288034834,0.0115876629,0.5600784075,0.4283640712
907,0,0.6,0.3,384,1.4083591939,45.4581839967,0.1601072721,0.1195261346,0.6894795425,0.0185239543,0.5357884338,0.4457645328
908,0,0.6,0.3,385,0.776614222,27.7561482507,0.1174179718,0.1503341873,0.737735732,0.0158500601,0.425029505,0.5591141098
909,0,0.6,0.3,386,0.7292311056,33.4471318403,0.1552489858,0.1143114815,0.7538831918,0.0186742904,0.420996006,0.5603138492
910,0,0.6,0.3,387,5.1673987251,32.7141973141,0.1108763972,0.1775720071,0.7020975215,0.0117061833,0.5121620374,0.4761213709
911,0,0.6,0.3,388,1.3671522041,46.7238602621,0.1349618659,0.1492876801,0.6420090032,0.0191687782,0.4609046577,0.5199153035
912,0,0.6,0.3,389,1.0929751433,51.5370646954,0.08661315,0.2779118762,0.553673124,0.0092189499,0.5668769044,0.423856636
913,0,0.6,0.3,390,0.8997271162,47.7654196847,0.1109063997,0.1494327042,0.5907489323,0.0058979184,0.8170066022,0.1770709988
914,0,0.6,0.3,391,29.2447078328,89.3987305121,0.0866324318,0.2515622504,0.5712883716,0.0115020449,0.8255296955,0.1629505157
915,0,0.6,0.3,392,2.5377388236,27.5868657341,0.0960113653,0.2158430442,0.600327291,0.0136349095,0.6938049562,0.2925942987
916,0,0.6,0.3,393,0.7512202637,38.7675126189,0.0919453291,0.1869782972,0.6425772978,0.0102157978,0.7454336846,0.2443531452
917,0,0.6,0.3,394,1.4982446313,37.7897065305,0.0736952945,0.2259504594,0.5670729451,0.0089227016,0.6992845391,0.2917945262
918,0,0.6,0.3,395,1.6857810289,39.1471850763,0.0794715245,0.1964137169,0.6137917013,0.0103558279,0.7686021936,0.2210342861
919,0,0.6,0.3,396,0.8291660265,48.1367234362,0.0725688804,0.2041974809,0.5842027271,0.0066938893,0.7649349325,0.2283910636
920,0,0.6,0.3,397,0.6764948092,36.8777304814,0.0576781575,0.2194437291,0.6043339097,0.0030880602,0.9020059326,0.094897279
921,0,0.6,0.3,398,1.4284236115,42.6690250889,0.0918414793,0.2592134612,0.5743360715,0.0092004439,0.815797292,0.1750099118
922,0,0.6,0.3,399,0.2751661509,36.9234294167,0.0729173686,0.2813339922,0.6128742448,0.0031953955,0.8216887041,0.1751611861
923,0,0.6,0.3,468,1.7582731874,74.4991768997,0.254774611,0.1473725061,0.7337096184,0.0092339889,0.0683416884,0.9223412326
924,0,0.6,0.3,469,0.9016000362,57.823938956,0.1227858398,0.2536392056,0.7345406519,0.027118633,0.229186798,0.743799379
925,0,0.6,0.3,470,0.1880911498,35.0125342196,0.1054999924,0.2903652255,0.656480554,0.0110424703,0.1691929012,0.8197119674
926,0,0.6,0.3,471,2.365574362,36.2578387604,0.1454116546,0.2576197312,0.6637779909,0.0127556165,0.0953661073,0.8919312708
927,0,0.6,0.3,472,2.2190266314,47.5135497308,0.1397271055,0.2498615558,0.6304068749,0.0101720562,0.0525508959,0.9373036766
928,0,0.6,0.3,473,3.2354958119,24.2926747209,0.1735096383,0.2067946021,0.6947978417,0.0112630313,0.0745486651,0.9142091045
929,0,0.6,0.3,474,6.0376032493,66.6247583844,0.1414702571,0.2362274778,0.6971719179,0.0084477806,0.0625488965,0.9290155825
930,0,0.6,0.3,475,3.1492380871,48.5688129479,0.0915852962,0.316063769,0.6554963475,0.0133360462,0.0990408318,0.8877300919
931,0,0.6,0.3,476,0.8776500024,52.6451092033,0.1738487724,0.2508890797,0.6547933704,0.0077901242,0.0706523955,0.9215416925
932,0,0.6,0.3,477,1.4619007101,55.5149395371,0.1345662796,0.2800983951,0.6482109077,0.0091325183,0.0767753064,0.9141422304
933,0,0.6,0.3,478,1.8370558505,22.7215664309,0.144717522,0.2412599636,0.6682573533,0.0044590301,0.0722598495,0.9234065076
934,0,0.6,0.3,479,2.4737237072,61.1782266184,0.0856317377,0.3426943049,0.5761216198,0.0059408152,0.0484701541,0.945591407
935,0,0.6,0.3,480,3.6231029761,41.9118288603,0.1091821112,0.2988070042,0.588395551,0.0059282556,0.0434885073,0.9506175756
936,0,0.6,0.3,481,0.7847039586,57.477656948,0.1551691903,0.2602962079,0.6732705451,0.0100203525,0.0782818771,0.9117124887
937,0,0.6,0.3,482,0.7021432825,28.3796081815,0.1046965444,0.2794308542,0.6684488144,0.0200309838,0.1273581222,0.8526571602
938,0,0.6,0.3,483,2.7459480031,39.3928311123,0.0857858062,0.2817616322,0.6676593267,0.0210730814,0.2124161644,0.7665425764
939,0,0.6,0.3,484,1.5148556245,44.8184590149,0.0629062461,0.27522527,0.6210971017,0.0104454452,0.1154547652,0.8741403331
940,0,0.6,0.3,485,0.2082420025,29.9804136104,0.0530805793,0.2677032777,0.6679176209,0.0185689728,0.2792583142,0.702170068
941,0,0.6,0.3,486,1.5159045335,61.9119485145,0.1191963045,0.2768623458,0.6485489208,0.0142176763,0.103648666,0.8821936122
942,0,0.6,0.3,487,2.2461067772,29.9601441409,0.0706733925,0.2883149639,0.5984383098,0.0090584707,0.1039253538,0.8870840516
943,0,0.6,0.3,488,1.0020205727,31.2281240825,0.208502062,0.1794652068,0.6753842822,0.0040298979,0.0607980985,0.9351650672
944,0,0.6,0.3,489,2.2255709757,19.1033434509,0.0835927258,0.3608249081,0.6145549309,0.0109789692,0.3207573089,0.6684816985
945,0,0.6,0.3,490,1.2248094385,26.9286650876,0.2102209235,0.2115027797,0.637411315,0.0065045242,0.0833636471,0.9100773167
946,0,0.6,0.3,491,0.8016618573,26.4542107086,0.1940481544,0.2035389124,0.6151090951,0.0051476696,0.1082012979,0.8865201027
947,0,0.6,0.3,492,6.0465139706,41.4290009875,0.2869159322,0.1988206042,0.6146351244,0.0079478653,0.0792349408,0.9127930512
948,0,0.6,0.3,493,1.8445125424,23.0157118887,0.096906441,0.3843965344,0.4651729465,0.0116996759,0.2050961494,0.7832173798
949,0,0.6,0.3,497,0.988455175,43.7076049846,0.0618519152,0.433878448,0.5858022146,0.0243331894,0.3739597581,0.6016814136
950,0,0.6,0.3,498,0.7888527138,49.08368837,0.1204238985,0.342070691,0.6112024886,0.0128907314,0.1955060906,0.7916323815
951,0,0.6,0.3,499,1.4814305006,52.408820153,0.0865024231,0.3895796853,0.6097117346,0.0218161809,0.1984554396,0.7797741699
952,0,0.6,0.3,500,1.2141248841,51.9707714244,0.0610429192,0.4606895801,0.5776707153,0.010122307,0.22684725,0.7629978833
953,0,0.6,0.3,501,0.5171235493,41.7667534157,0.1051961687,0.3469662825,0.6267099699,0.0138575492,0.1854283395,0.8006794155
954,0,0.6,0.3,502,1.3059008761,37.3379490843,0.0503361937,0.4478972512,0.5711018874,0.0115050013,0.2457964851,0.7426878465
955,0,0.6,0.3,503,1.414873334,46.4377679878,0.0725552515,0.3634725395,0.6140173407,0.0091131358,0.1765847432,0.8141264072
956,0,0.6,0.3,504,0.9024563447,39.1171586627,0.155998992,0.3057891337,0.5851106354,0.0077633875,0.1043663097,0.887792838
957,0,0.6,0.3,505,2.8881776886,42.5221884335,0.2289933323,0.1833293122,0.6503056047,0.0105811328,0.1025335884,0.8868976446
958,0,0.6,0.3,506,0.9548486235,32.9268971212,0.124395428,0.2378891956,0.5686353792,0.010541657,0.1447834988,0.8445918273
959,0,0.6,0.3,507,7.8843672482,51.7848171458,0.1280455656,0.242079327,0.5543596736,0.0112024903,0.1729411686,0.8159007059
960,0,0.6,0.3,508,0.8387768543,68.5205798356,0.0726244301,0.3381891564,0.4910246856,0.0167940008,0.3273755229,0.6558480579
961,0,0.6,0.3,509,3.6359253862,53.3948935167,0.150873282,0.2672281784,0.5739626254,0.011849052,0.2018678591,0.7861762387
962,0,0.6,0.3,510,1.3300961306,60.6640687738,0.1041465737,0.3897095105,0.554662048,0.0121397531,0.28399888,0.7038688231
963,0,0.6,0.3,511,1.8337223442,51.6419861135,0.0880036562,0.3978795329,0.6169396551,0.0188674251,0.2724149099,0.7087051581
964,0,0.6,0.3,512,1.1554891538,33.1726427065,0.0544661408,0.4896024736,0.5644008547,0.0211619548,0.3393175438,0.6394737642
965,0,0.6,0.3,513,2.1705177849,38.5114781197,0.0549873526,0.4938718491,0.5758829968,0.0190516769,0.2704554083,0.7104584576
966,0,0.6,0.3,514,1.8467761474,43.4626990346,0.063302644,0.4908979204,0.5723818748,0.0166275879,0.2854031198,0.697943891
967,0,0.6,0.3,515,0.3567159878,38.098682874,0.2569233203,0.1610610201,0.7214144047,0.007863539,0.0999421017,0.8921735221
968,0,0.6,0.3,516,1.4898271766,54.6194485812,0.1107669682,0.423595937,0.5751253827,0.0094111985,0.2468123017,0.7438116553
969,0,0.6,0.3,517,0.8613763863,48.686578361,0.351609384,0.0751707791,0.6433679294,0.0060717348,0.0635475589,0.9301360211
970,0,0.6,0.3,520,0.6764608199,51.8690256153,0.3515521208,0.0392376721,0.6990968617,0.0033825766,0.0350876394,0.9615556559
971,0,0.6,0.3,521,2.4642896739,52.5175686234,0.3017129522,0.1758728914,0.6352397344,0.0051355115,0.0534405987,0.9413908278
972,0,0.6,0.3,522,1.6253490112,69.1166115168,0.1554676512,0.3611021066,0.5820609215,0.0132323037,0.2198114167,0.7670645701
973,0,0.6,0.3,523,0.9872644352,50.8912434773,0.0823295884,0.4692686588,0.5614521613,0.0160233744,0.2818492885,0.702223471
974,0,0.6,0.3,524,1.5295293824,42.1590113116,0.0773195134,0.4245156229,0.6116860405,0.0119689548,0.196965909,0.7910656452
975,0,0.6,0.3,525,0.1240032727,56.08311292,0.0790111551,0.4336447298,0.5810943362,0.0213432318,0.2954217775,0.6832072397
976,0,0.6,0.3,526,3.1500613778,62.7174284577,0.0990029848,0.4052759293,0.6089250935,0.0156553096,0.3776197999,0.6066772789
977,0,0.6,0.3,527,0.4367330257,42.9286545555,0.1582259497,0.273656024,0.6168884528,0.0068846586,0.0928256117,0.9002358545
978,0,0.6,0.3,528,1.2762927941,56.9582078031,0.1537757657,0.2348570328,0.5973997382,0.0046659824,0.0568010038,0.9384964406
979,0,0.6,0.3,529,0.978702501,33.409837486,0.1321772871,0.150042613,0.6388390429,0.0037692496,0.0424289264,0.9538089163
980,0,0.6,0.3,530,1.7012586245,46.962525646,0.191535076,0.2477513045,0.6252162997,0.0047294473,0.0571156188,0.9382408674
981,0,0.6,0.3,531,1.5284502424,54.4342643216,0.1257867084,0.3161851794,0.6214111649,0.0085610175,0.1389104429,0.8524954108
982,0,0.6,0.3,555,5.7051712235,56.6987326006,0.1205728786,0.2991392922,0.6211811197,0.007578039,0.1404784274,0.8519425082
983,0,0.6,0.3,556,0.4028335713,40.4203626137,0.1260084659,0.3023456879,0.6183796913,0.0056189265,0.1348359035,0.8595229735
984,0,0.6,0.3,557,0.9815242118,54.5739606338,0.0872625894,0.3498858822,0.6457323741,0.0068549182,0.2326838978,0.7604501517
985,0,0.6,0.3,558,4.6428378758,52.6561779638,0.122182442,0.2705489243,0.6488538086,0.0092311223,0.125663316,0.8651407214
986,0,0.6,0.3,559,5.4736604632,67.7965102297,0.0730536408,0.4085206308,0.5765516513,0.0081360391,0.1187070942,0.8731861472
987,0,0.6,0.3,560,0.4928196837,43.2474763633,0.1208473643,0.3345275951,0.5893030501,0.0079437078,0.1502545316,0.8418030756
988,0,0.6,0.3,561,1.5970709039,41.0055475767,0.0897906926,0.402260217,0.5580321406,0.0025237768,0.0713400144,0.9260919085
989,0,0.6,0.3,562,5.1548512483,32.4824947993,0.1229519814,0.3778062815,0.5753066122,0.0032394685,0.0888789554,0.9079039342
990,0,0.6,0.3,563,0.5689702298,76.0311073441,0.2524598463,0.1393154176,0.6113263431,0.0023252475,0.1047923737,0.8928887023
991,0,0.6,0.3,564,2.1740754812,30.8263033625,0.0801385814,0.3725935258,0.5959515813,0.0036690503,0.0888400666,0.907567615
992,0,0.6,0.3,565,5.240575521,60.9770010474,0.1405572763,0.3746079436,0.5928162303,0.0048162059,0.0885971126,0.9065403004
993,0,0.6,0.3,566,0.4836850126,44.3276021327,0.0984247864,0.3619235622,0.5087073786,0.0075624805,0.1350240682,0.8573818274
994,0,0.6,0.3,567,4.0127056308,39.8575301799,0.0849803795,0.3503052371,0.5861375547,0.0048118911,0.0888674872,0.9063565089
995,0,0.6,0.3,568,3.9734713871,56.2643165675,0.102806731,0.3398582156,0.5836557216,0.0042623448,0.1076772649,0.8880719247
996,0,0.6,0.3,569,4.2031435794,28.6536322487,0.3442175396,0.0953710954,0.6114072681,0.0017386828,0.0736528184,0.9247289161
997,0,0.6,0.3,570,2.276706018,44.2803160129,0.2748694145,0.2373372616,0.5146438559,0.0059488118,0.1392735621,0.8548001954
998,0,0.6,0.3,571,0.1248588119,50.6456671308,0.1159037758,0.3555393026,0.5092234055,0.0041878662,0.12202034,0.87378345
999,0,0.6,0.3,572,12.3805476235,22.8970981668,0.4028412771,0.0746169358,0.599727416,0.0028169694,0.0340766284,0.9630833535
1000,0,0.6,0.3,573,1.4172965281,36.9638053473,0.0975095292,0.3509747414,0.5599303321,0.0028587521,0.089490499,0.9076309482
1001,0,0.6,0.3,574,0.7821184311,34.6580519606,0.0934086649,0.4054433885,0.5020695471,0.003536256,0.071267095,0.9251846863
1002,0,0.6,0.3,575,7.6978753351,42.8470134013,0.4621844935,0.0482541128,0.5558219923,0.0022301241,0.0727332813,0.9250719252
1003,0,0.6,0.3,576,1.311994224,28.2454393421,0.4651937784,0.0634568752,0.5355415895,0.0051715498,0.1686184462,0.8261906936
1004,0,0.6,0.3,577,5.4348271668,43.8490227574,0.1285999305,0.2776561068,0.6047338712,0.0047715157,0.0859540243,0.9092782389
1005,0,0.6,0.3,578,0.6020275805,31.2301054228,0.0968417176,0.3003929682,0.5815978447,0.0045024605,0.117680106,0.8778872958
1006,0,0.6,0.3,579,3.8454065811,48.5408401116,0.1054750159,0.2964032427,0.6359902417,0.0065142278,0.1421010243,0.8513921626
1007,0,0.6,0.3,580,1.5334415009,46.2736528777,0.0933526383,0.3705915542,0.6102127006,0.0090292816,0.2080384315,0.7829721593
1008,0,0.6,0.3,581,0.7004922018,28.4145474084,0.1574199188,0.2939758514,0.5612373927,0.0033345279,0.063783848,0.9328832493
1009,0,0.6,0.3,582,0.6551736475,32.3370167381,0.1198469901,0.3819301017,0.5221473985,0.0056963662,0.0936169331,0.9006822841
1010,0,0.6,0.3,583,20.221397014,39.3408079637,0.231625471,0.2216099246,0.591080765,0.0021715137,0.0393252959,0.9585029221
1011,0,0.6,0.3,584,2.0050546071,28.7528519917,0.1629982177,0.3367060513,0.534499641,0.0035518808,0.0854973599,0.9109344743
1012,0,0.6,0.3,588,2.1026660532,23.3317641628,0.2746876849,0.03250088,0.7679785038,0.0007381973,0.0817567143,0.9172798137
1013,0,0.6,0.3,589,2.5183916979,24.0843349948,0.2771020867,0.0151832939,0.7814474382,5.72858225928734E-05,0.0230490631,0.9765194866
1014,0,0.6,0.3,590,5.2917952974,18.5525694036,0.2152019222,0.1472470763,0.6617050068,0.0001052362,0.1794607774,0.8203078504
1015,0,0.6,0.3,591,4.1495249506,34.5027012575,0.2567392524,0.0189811046,0.7704629793,0.0001126769,0.0623794583,0.9374428104
1016,0,0.6,0.3,592,2.4480373048,22.4301050122,0.1920517585,0.0330971972,0.8866693291,0.0001130441,0.0418646011,0.9577937045
1017,0,0.6,0.3,593,1.6303397421,27.5412609203,0.2639657299,0.1210537912,0.6555926064,0.000589017,0.0627710972,0.9363318173
1018,0,0.6,0.3,594,4.5750034796,20.1725527072,0.3060990881,0.0272837007,0.7145945888,0.0004538504,0.0240800659,0.9753821245
1019,0,0.6,0.3,595,0.5986709589,19.175695691,0.3306590145,0.0141203029,0.6989290155,0.0001406518,0.0224967655,0.9770145108
1020,0,0.6,0.3,596,3.0563316717,26.6839678538,0.1989216912,0.1998613033,0.5948475999,8.18188365783977E-05,0.0983362363,0.9013493446
1021,0,0.6,0.3,597,2.5458762476,19.4715677841,0.2852323234,0.0427034716,0.7012346439,0.0002801654,0.0235985582,0.9760441986
1022,0,0.6,0.3,598,2.4715374266,31.6143936495,0.295665572,0.0316116308,0.6523935789,0.0003365925,0.0351577627,0.9643097143
1023,0,0.6,0.3,599,1.9292998444,17.4617015752,0.1999472914,0.062106041,0.7304507083,0.0003106868,0.051292252,0.9481856144
1024,0,0.6,0.3,600,1.689421018,22.2592185072,0.2497895259,0.0430997726,0.717395847,0.0003444437,0.0430337693,0.9564365328
1025,0,0.6,0.3,601,1.5628936386,22.0732437456,0.2901618722,0.0232525673,0.6795768409,0.0005229239,0.0496081103,0.9498605618
1026,0,0.7,0.35,203,0.1031387755,48.3382823447,0.0449189706,0.1841865443,0.7965252537,0.0002845932,0.9538892284,0.0458247736
1027,0,0.7,0.35,204,0.7764249223,44.4619673562,0.049130324,0.2319353717,0.8292833126,0.0003190639,0.9499412218,0.0497217033
1028,0,0.7,0.35,205,0.5428662637,10.8146226017,0.0444150651,0.2173333479,0.8420642899,0.0001382388,0.9234721442,0.0762894013
1029,0,0.7,0.35,206,0.641490496,38.6083922691,0.0604994495,0.205667446,0.8407300656,0.0004608951,0.9270209018,0.0725519398
1030,0,0.7,0.35,207,0.4314540326,30.9658289185,0.0588759369,0.2280265271,0.7725189313,0.0006062733,0.8672396927,0.1321980001
1031,0,0.7,0.35,208,1.3107858689,27.2560671026,0.0360626115,0.233845849,0.7342952249,0.0003830133,0.902156935,0.0974331429
1032,0,0.7,0.35,209,0.7575649132,28.174830418,0.0401432338,0.2697729446,0.7772033446,0.0003802561,0.941655409,0.058004973
1033,0,0.7,0.35,210,2.7638675942,34.724120763,0.0366671496,0.2446681739,0.8832496033,0.0001893705,0.8446055201,0.155192181
1034,0,0.7,0.35,211,1.5286158958,34.0373170462,0.0379710714,0.2622235321,0.826778831,0.0003722207,0.8920770009,0.1075364671
1035,0,0.7,0.35,212,1.572822421,34.3401318933,0.0354388866,0.2400069576,0.8334639175,0.0002712975,0.9360607513,0.0636833514
1036,0,0.7,0.35,213,0.0690550984,27.366966409,0.0394209789,0.2471959833,0.7739201064,0.0001182364,0.9471054769,0.0527159015
1037,0,0.7,0.35,214,0.5039974627,22.6884896289,0.0508597151,0.1849648948,0.816068552,0.000514399,0.9116786962,0.0877856998
1038,0,0.7,0.35,215,0.3079828457,29.5188056615,0.0716739557,0.1524459821,0.8474758488,0.0008106329,0.8456742458,0.153484986
1039,0,0.7,0.35,216,0.9999003306,28.6539097785,0.0787052397,0.1508234812,0.8293187422,0.0005587565,0.8363923782,0.1630672264
1040,0,0.7,0.35,217,0.9565372781,30.6318088745,0.048581104,0.1177767911,0.8720054534,0.0009046638,0.8355685485,0.163531747
1041,0,0.7,0.35,218,1.9589961247,24.819955025,0.0602843775,0.0992871762,0.8574148184,0.0007237402,0.9067233933,0.0925774573
1042,0,0.7,0.35,219,1.2214323736,30.6780316014,0.0543294636,0.1063033826,0.890417263,0.0008452122,0.8718420319,0.1272792582
1043,0,0.7,0.35,220,1.9630330264,28.748072534,0.0726577258,0.1727639382,0.8479055086,0.0009469156,0.8993666364,0.0996814937
1044,0,0.7,0.35,221,1.0622348389,27.8008736228,0.0692115764,0.1976221462,0.8428504943,0.0003733511,0.8746432248,0.1250148926
1045,0,0.7,0.35,222,3.6485947723,26.005930627,0.0889998866,0.1571545732,0.8364866926,0.0004404047,0.8364399413,0.1630201297
1046,0,0.7,0.35,223,0.5288101033,23.9389319704,0.0605040567,0.1677148036,0.8278055032,0.0001608511,0.8781289607,0.1215870371
1047,0,0.7,0.35,224,0.7767811923,26.8271409991,0.0811453849,0.1252922472,0.8379957296,0.0009368203,0.7515707617,0.2474074916
1048,0,0.7,0.35,225,2.2029764878,28.7842397673,0.0447046683,0.1773818265,0.7610264011,0.0005259781,0.8278652484,0.1716195137
1049,0,0.7,0.35,226,0.2700126382,34.405257504,0.0841923184,0.1020842999,0.8390090359,0.0005931656,0.7232746598,0.2760618572
1050,0,0.7,0.35,227,0.0322775774,17.4114140282,0.0616442621,0.1807591652,0.8399060835,0.0007973458,0.7504244685,0.2488155112
1051,0,0.7,0.35,228,0.7416648982,12.9666032551,0.0612927762,0.2243377003,0.7924675032,0.0003931192,0.8557746484,0.1437370375
1052,0,0.7,0.35,229,1.3394533386,26.2231706453,0.0643794623,0.2565805147,0.7722107855,0.001080386,0.8511222482,0.1478447134
1053,0,0.7,0.35,230,5.5100530247,42.8646802652,0.0836090442,0.2017885553,0.8107550942,0.000938053,0.6317555031,0.3673071235
1054,0,0.7,0.35,231,0.4415697401,26.3976711019,0.0629684194,0.1612155136,0.8384033268,0.0016971578,0.8981428303,0.100149549
1055,0,0.7,0.35,232,0.5721478818,24.9285489924,0.0640854941,0.165980558,0.8294759534,0.0011945809,0.8421624401,0.1566619405
1056,0,0.7,0.35,233,1.4565118352,24.5977535088,0.0543760794,0.1596319085,0.8518382988,0.0014539511,0.777761508,0.2207994336
