,From,To,Mid,District,Floor,Top,BF_RUD,BF_RUD_AV,BF_RUD_TV,BF_INT,BF_INT_AV,BF_INT_TV,BF_ADV,BF_ADV_AV,BF_ADV_TV,CHH_RUD,CHH_RUD_AV,CHH_RUD_TV,CHH_INT,CHH_INT_AV,CHH_INT_TV,CHH_ADV,CHH_ADV_AV,CHH_ADV_TV,FC_RUD,FC_RUD_AV,FC_RUD_TV,FC_INT,FC_INT_AV,FC_INT_TV,MSW_RUD,MSW_RUD_AV,MSW_RUD_TV,MSW_INT,MSW_INT_AV,MSW_INT_TV,MSW_ADV,MSW_ADV_AV,MSW_ADV_TV,MSL_RUD,MSL_RUD_AV,MSL_RUD_TV,MSL_INT,MSL_INT_AV,MSL_INT_TV,EMP_UN,EMP_UN_AV,EMP_UN_TV,EMP_AL,EMP_AL_AV,EMP_AL_TV,EMP_NAL,EMP_NAL_AV,EMP_NAL_TV
92,0,0.7,0.35,596,3.631075209842181,26.973103306742118,6.8181818181818175,3.0,44.0,22.727272727272727,10.0,44.0,70.45454545454545,31.0,44.0,4.545454545454546,2.0,44.0,88.63636363636364,39.0,44.0,6.8181818181818175,3.0,44.0,100.0,44.0,44.0,0.0,0.0,44.0,90.9090909090909,40.0,44.0,0.0,0.0,44.0,9.090909090909092,4.0,44.0,4.545454545454546,2.0,44.0,95.45454545454545,42.0,44.0,20.454545454545457,9.0,44.0,31.818181818181817,14.0,44.0,47.72727272727273,21.0,44.0
93,0,0.7,0.35,597,2.5663192673185877,14.121983661675278,0.0,0.0,74.0,16.216216216216218,12.0,74.0,83.78378378378379,62.0,74.0,52.702702702702695,39.0,74.0,47.2972972972973,35.0,74.0,0.0,0.0,74.0,47.2972972972973,35.0,74.0,52.702702702702695,39.0,74.0,98.64864864864865,73.0,74.0,0.0,0.0,74.0,1.3513513513513513,1.0,74.0,0.0,0.0,74.0,100.0,74.0,74.0,0.0,0.0,74.0,0.0,0.0,74.0,100.0,74.0,74.0
94,0,0.7,0.35,598,2.654944845841716,14.620168760402912,0.0,0.0,82.0,13.414634146341465,11.0,82.0,86.58536585365853,71.0,82.0,56.09756097560976,46.0,82.0,43.90243902439025,36.0,82.0,0.0,0.0,82.0,7.317073170731707,6.0,82.0,92.6829268292683,76.0,82.0,70.73170731707317,58.0,82.0,4.878048780487805,4.0,82.0,24.390243902439025,20.0,82.0,0.0,0.0,82.0,100.0,82.0,82.0,17.073170731707318,14.0,82.0,0.0,0.0,82.0,82.92682926829268,68.0,82.0
95,0,0.7,0.35,599,2.16079077058668,14.13741785862475,0.0,0.0,46.0,58.69565217391305,27.0,46.0,41.30434782608695,19.0,46.0,65.21739130434783,30.0,46.0,34.78260869565217,16.0,46.0,0.0,0.0,46.0,28.26086956521739,13.0,46.0,71.73913043478261,33.0,46.0,95.65217391304348,44.0,46.0,0.0,0.0,46.0,4.3478260869565215,2.0,46.0,0.0,0.0,46.0,100.0,46.0,46.0,15.217391304347828,7.0,46.0,0.0,0.0,46.0,84.78260869565217,39.0,46.0
96,0,0.7,0.35,600,1.7167825968213115,22.547432885687556,0.0,0.0,83.0,22.89156626506024,19.0,83.0,77.10843373493977,64.0,83.0,69.87951807228916,58.0,83.0,30.120481927710845,25.0,83.0,0.0,0.0,83.0,42.168674698795186,35.0,83.0,57.831325301204814,48.0,83.0,91.56626506024097,76.0,83.0,0.0,0.0,83.0,8.433734939759036,7.0,83.0,0.0,0.0,83.0,100.0,83.0,83.0,1.2048192771084338,1.0,83.0,0.0,0.0,83.0,98.79518072289156,82.0,83.0
97,0,0.7,0.35,601,0.3435411997273937,14.196333207610099,0.0,0.0,90.0,36.666666666666664,33.0,90.0,63.33333333333333,57.0,90.0,31.11111111111111,28.0,90.0,68.88888888888889,62.0,90.0,0.0,0.0,90.0,52.22222222222223,47.0,90.0,47.77777777777778,43.0,90.0,87.77777777777777,79.0,90.0,1.1111111111111112,1.0,90.0,11.11111111111111,10.0,90.0,0.0,0.0,90.0,100.0,90.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,100.0,90.0,90.0
98,0,0.7999999999999999,0.39999999999999997,588,2.2443653886820787,22.344218402252174,0.0,0.0,114.0,13.157894736842104,15.0,114.0,86.8421052631579,99.0,114.0,69.2982456140351,79.0,114.0,30.701754385964914,35.0,114.0,0.0,0.0,114.0,58.77192982456141,67.0,114.0,41.228070175438596,47.0,114.0,100.0,114.0,114.0,0.0,0.0,114.0,0.0,0.0,114.0,0.8771929824561403,1.0,114.0,99.12280701754386,113.0,114.0,3.508771929824561,4.0,114.0,0.0,0.0,114.0,96.49122807017544,110.0,114.0
99,0,0.7999999999999999,0.39999999999999997,589,0.2888743699587139,17.760465439427296,0.0,0.0,141.0,9.929078014184398,14.0,141.0,90.0709219858156,127.0,141.0,92.90780141843972,131.0,141.0,7.092198581560284,10.0,141.0,0.0,0.0,141.0,90.0709219858156,127.0,141.0,9.929078014184398,14.0,141.0,100.0,141.0,141.0,0.0,0.0,141.0,0.0,0.0,141.0,0.0,0.0,141.0,100.0,141.0,141.0,0.0,0.0,141.0,0.0,0.0,141.0,100.0,141.0,141.0
100,0,0.7999999999999999,0.39999999999999997,590,32.88734408553906,57.274546336645756,0.0,0.0,38.0,2.631578947368421,1.0,38.0,97.36842105263158,37.0,38.0,7.894736842105263,3.0,38.0,92.10526315789474,35.0,38.0,0.0,0.0,38.0,97.36842105263158,37.0,38.0,2.631578947368421,1.0,38.0,100.0,38.0,38.0,0.0,0.0,38.0,0.0,0.0,38.0,13.157894736842104,5.0,38.0,86.8421052631579,33.0,38.0,63.1578947368421,24.0,38.0,5.263157894736842,2.0,38.0,31.57894736842105,12.0,38.0
101,0,0.7999999999999999,0.39999999999999997,591,10.048340104658148,69.23832160539122,0.0,0.0,118.0,0.847457627118644,1.0,118.0,99.15254237288136,117.0,118.0,71.1864406779661,84.0,118.0,28.8135593220339,34.0,118.0,0.0,0.0,118.0,100.0,118.0,118.0,0.0,0.0,118.0,100.0,118.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,1.694915254237288,2.0,118.0,98.30508474576271,116.0,118.0,4.23728813559322,5.0,118.0,0.0,0.0,118.0,95.76271186440678,113.0,118.0
102,0,0.7999999999999999,0.39999999999999997,592,57.553265517529965,109.9225013241188,0.0,0.0,129.0,24.8062015503876,32.0,129.0,75.1937984496124,97.0,129.0,84.49612403100775,109.0,129.0,15.503875968992247,20.0,129.0,0.0,0.0,129.0,99.2248062015504,128.0,129.0,0.7751937984496124,1.0,129.0,100.0,129.0,129.0,0.0,0.0,129.0,0.0,0.0,129.0,0.0,0.0,129.0,100.0,129.0,129.0,25.581395348837212,33.0,129.0,0.0,0.0,129.0,74.4186046511628,96.0,129.0
103,0,0.7999999999999999,0.39999999999999997,593,43.505216021854096,93.67079579505192,3.007518796992481,4.0,133.0,53.383458646616546,71.0,133.0,43.609022556390975,58.0,133.0,28.57142857142857,38.0,133.0,69.92481203007519,93.0,133.0,1.5037593984962405,2.0,133.0,78.19548872180451,104.0,133.0,21.804511278195488,29.0,133.0,43.609022556390975,58.0,133.0,0.0,0.0,133.0,56.390977443609025,75.0,133.0,3.7593984962406015,5.0,133.0,96.2406015037594,128.0,133.0,9.774436090225564,13.0,133.0,4.511278195488721,6.0,133.0,85.71428571428571,114.0,133.0
104,0,0.7999999999999999,0.39999999999999997,594,52.21012483865696,103.0356920393647,0.0,0.0,284.0,16.19718309859155,46.0,284.0,83.80281690140845,238.0,284.0,54.929577464788736,156.0,284.0,45.07042253521127,128.0,284.0,0.0,0.0,284.0,34.50704225352113,98.0,284.0,65.49295774647888,186.0,284.0,86.97183098591549,247.0,284.0,3.873239436619718,11.0,284.0,9.15492957746479,26.0,284.0,0.0,0.0,284.0,100.0,284.0,284.0,0.7042253521126761,2.0,284.0,0.0,0.0,284.0,99.29577464788733,282.0,284.0
105,0,0.7999999999999999,0.39999999999999997,595,5.985442911713947,51.15723732657216,0.0,0.0,131.0,34.35114503816794,45.0,131.0,65.64885496183206,86.0,131.0,79.38931297709924,104.0,131.0,20.610687022900763,27.0,131.0,0.0,0.0,131.0,32.82442748091603,43.0,131.0,67.17557251908397,88.0,131.0,78.62595419847328,103.0,131.0,0.0,0.0,131.0,21.374045801526716,28.0,131.0,0.7633587786259541,1.0,131.0,99.23664122137404,130.0,131.0,0.7633587786259541,1.0,131.0,0.0,0.0,131.0,99.23664122137404,130.0,131.0
106,0,0.7999999999999999,0.39999999999999997,596,3.631075209842181,30.32529029531851,10.0,5.0,50.0,20.0,10.0,50.0,70.0,35.0,50.0,6.0,3.0,50.0,86.0,43.0,50.0,8.0,4.0,50.0,100.0,50.0,50.0,0.0,0.0,50.0,88.0,44.0,50.0,0.0,0.0,50.0,12.0,6.0,50.0,6.0,3.0,50.0,94.0,47.0,50.0,22.0,11.0,50.0,32.0,16.0,50.0,46.0,23.0,50.0
107,0,0.7999999999999999,0.39999999999999997,597,2.5663192673185877,18.817118117869033,0.0,0.0,85.0,20.0,17.0,85.0,80.0,68.0,85.0,47.05882352941176,40.0,85.0,52.94117647058824,45.0,85.0,0.0,0.0,85.0,50.588235294117645,43.0,85.0,49.411764705882355,42.0,85.0,98.82352941176471,84.0,85.0,0.0,0.0,85.0,1.1764705882352942,1.0,85.0,0.0,0.0,85.0,100.0,85.0,85.0,0.0,0.0,85.0,0.0,0.0,85.0,100.0,85.0,85.0
108,0,0.7999999999999999,0.39999999999999997,598,2.654944845841716,19.00571536461958,0.0,0.0,93.0,13.978494623655912,13.0,93.0,86.02150537634408,80.0,93.0,51.61290322580645,48.0,93.0,48.38709677419355,45.0,93.0,0.0,0.0,93.0,8.60215053763441,8.0,93.0,91.39784946236558,85.0,93.0,68.81720430107528,64.0,93.0,5.376344086021505,5.0,93.0,25.806451612903224,24.0,93.0,0.0,0.0,93.0,100.0,93.0,93.0,19.35483870967742,18.0,93.0,0.0,0.0,93.0,80.64516129032258,75.0,93.0
109,0,0.7999999999999999,0.39999999999999997,599,2.16079077058668,16.55040718354758,0.0,0.0,53.0,62.264150943396224,33.0,53.0,37.735849056603776,20.0,53.0,67.9245283018868,36.0,53.0,32.075471698113205,17.0,53.0,0.0,0.0,53.0,33.9622641509434,18.0,53.0,66.0377358490566,35.0,53.0,96.22641509433963,51.0,53.0,0.0,0.0,53.0,3.7735849056603774,2.0,53.0,0.0,0.0,53.0,100.0,53.0,53.0,18.867924528301888,10.0,53.0,0.0,0.0,53.0,81.13207547169812,43.0,53.0
110,0,0.7999999999999999,0.39999999999999997,600,1.7167825968213115,25.787930547482897,0.0,0.0,93.0,30.107526881720432,28.0,93.0,69.89247311827957,65.0,93.0,63.44086021505376,59.0,93.0,36.55913978494624,34.0,93.0,0.0,0.0,93.0,46.236559139784944,43.0,93.0,53.76344086021505,50.0,93.0,92.47311827956989,86.0,93.0,0.0,0.0,93.0,7.526881720430108,7.0,93.0,0.0,0.0,93.0,100.0,93.0,93.0,3.225806451612903,3.0,93.0,0.0,0.0,93.0,96.7741935483871,90.0,93.0
111,0,0.7999999999999999,0.39999999999999997,601,0.3435411997273937,17.40116163008917,0.0,0.0,102.0,39.21568627450981,40.0,102.0,60.78431372549019,62.0,102.0,29.411764705882355,30.0,102.0,70.58823529411765,72.0,102.0,0.0,0.0,102.0,54.90196078431373,56.0,102.0,45.09803921568628,46.0,102.0,89.2156862745098,91.0,102.0,0.9803921568627451,1.0,102.0,9.803921568627452,10.0,102.0,0.0,0.0,102.0,100.0,102.0,102.0,0.0,0.0,102.0,0.0,0.0,102.0,100.0,102.0,102.0
112,0,0.8999999999999999,0.44999999999999996,588,2.2443653886820787,27.379891124486683,0.0,0.0,128.0,12.5,16.0,128.0,87.5,112.0,128.0,64.84375,83.0,128.0,35.15625,45.0,128.0,0.0,0.0,128.0,63.28125,81.0,128.0,36.71875,47.0,128.0,100.0,128.0,128.0,0.0,0.0,128.0,0.0,0.0,128.0,1.5625,2.0,128.0,98.4375,126.0,128.0,3.125,4.0,128.0,0.0,0.0,128.0,96.875,124.0,128.0
113,0,0.8999999999999999,0.44999999999999996,589,0.2888743699587139,21.38574583653842,0.0,0.0,159.0,11.320754716981133,18.0,159.0,88.67924528301887,141.0,159.0,86.79245283018868,138.0,159.0,13.20754716981132,21.0,159.0,0.0,0.0,159.0,91.19496855345912,145.0,159.0,8.80503144654088,14.0,159.0,100.0,159.0,159.0,0.0,0.0,159.0,0.0,0.0,159.0,0.0,0.0,159.0,100.0,159.0,159.0,1.257861635220126,2.0,159.0,0.0,0.0,159.0,98.74213836477988,157.0,159.0
114,0,0.8999999999999999,0.44999999999999996,590,32.88734408553906,60.847788782267514,0.0,0.0,43.0,2.3255813953488373,1.0,43.0,97.67441860465115,42.0,43.0,6.976744186046512,3.0,43.0,93.02325581395348,40.0,43.0,0.0,0.0,43.0,97.67441860465115,42.0,43.0,2.3255813953488373,1.0,43.0,100.0,43.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,13.953488372093023,6.0,43.0,86.04651162790698,37.0,43.0,58.139534883720934,25.0,43.0,4.651162790697675,2.0,43.0,37.2093023255814,16.0,43.0
115,0,0.8999999999999999,0.44999999999999996,591,10.048340104658148,71.5527782076058,0.0,0.0,132.0,0.7575757575757576,1.0,132.0,99.24242424242425,131.0,132.0,73.48484848484848,97.0,132.0,26.515151515151516,35.0,132.0,0.0,0.0,132.0,100.0,132.0,132.0,0.0,0.0,132.0,100.0,132.0,132.0,0.0,0.0,132.0,0.0,0.0,132.0,1.5151515151515151,2.0,132.0,98.48484848484848,130.0,132.0,3.787878787878788,5.0,132.0,0.0,0.0,132.0,96.21212121212122,127.0,132.0
116,0,0.8999999999999999,0.44999999999999996,592,57.553265517529965,115.28699432393215,0.0,0.0,145.0,22.758620689655174,33.0,145.0,77.24137931034483,112.0,145.0,85.51724137931035,124.0,145.0,14.482758620689657,21.0,145.0,0.0,0.0,145.0,99.3103448275862,144.0,145.0,0.6896551724137931,1.0,145.0,100.0,145.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,0.0,0.0,145.0,100.0,145.0,145.0,26.89655172413793,39.0,145.0,0.0,0.0,145.0,73.10344827586206,106.0,145.0
117,0,0.8999999999999999,0.44999999999999996,593,43.505216021854096,110.15366584846508,2.6490066225165565,4.0,151.0,52.980132450331126,80.0,151.0,44.370860927152314,67.0,151.0,28.47682119205298,43.0,151.0,70.19867549668875,106.0,151.0,1.3245033112582782,2.0,151.0,80.79470198675497,122.0,151.0,19.205298013245034,29.0,151.0,50.331125827814574,76.0,151.0,0.0,0.0,151.0,49.668874172185426,75.0,151.0,3.3112582781456954,5.0,151.0,96.68874172185431,146.0,151.0,10.596026490066226,16.0,151.0,3.9735099337748347,6.0,151.0,85.43046357615894,129.0,151.0
118,0,0.8999999999999999,0.44999999999999996,594,52.21012483865696,107.71962274588279,0.0,0.0,318.0,16.9811320754717,54.0,318.0,83.01886792452831,264.0,318.0,52.20125786163522,166.0,318.0,47.79874213836478,152.0,318.0,0.0,0.0,318.0,37.735849056603776,120.0,318.0,62.264150943396224,198.0,318.0,88.0503144654088,280.0,318.0,3.459119496855346,11.0,318.0,8.49056603773585,27.0,318.0,0.0,0.0,318.0,100.0,318.0,318.0,0.628930817610063,2.0,318.0,0.0,0.0,318.0,99.37106918238993,316.0,318.0
119,0,0.8999999999999999,0.44999999999999996,595,5.985442911713947,56.13803123117217,0.0,0.0,147.0,31.97278911564626,47.0,147.0,68.02721088435374,100.0,147.0,80.27210884353741,118.0,147.0,19.727891156462583,29.0,147.0,0.0,0.0,147.0,29.931972789115648,44.0,147.0,70.06802721088435,103.0,147.0,72.10884353741497,106.0,147.0,0.0,0.0,147.0,27.89115646258503,41.0,147.0,0.6802721088435374,1.0,147.0,99.31972789115646,146.0,147.0,0.6802721088435374,1.0,147.0,0.0,0.0,147.0,99.31972789115646,146.0,147.0
120,0,0.8999999999999999,0.44999999999999996,596,3.631075209842181,33.49196740789057,8.928571428571429,5.0,56.0,21.428571428571427,12.0,56.0,69.64285714285714,39.0,56.0,5.357142857142857,3.0,56.0,87.5,49.0,56.0,7.142857142857142,4.0,56.0,100.0,56.0,56.0,0.0,0.0,56.0,89.28571428571429,50.0,56.0,0.0,0.0,56.0,10.714285714285714,6.0,56.0,5.357142857142857,3.0,56.0,94.64285714285714,53.0,56.0,23.214285714285715,13.0,56.0,32.142857142857146,18.0,56.0,44.642857142857146,25.0,56.0
121,0,0.8999999999999999,0.44999999999999996,597,2.5663192673185877,23.56526927997714,0.0,0.0,95.0,21.052631578947366,20.0,95.0,78.94736842105263,75.0,95.0,45.26315789473684,43.0,95.0,54.736842105263165,52.0,95.0,0.0,0.0,95.0,54.736842105263165,52.0,95.0,45.26315789473684,43.0,95.0,97.89473684210527,93.0,95.0,0.0,0.0,95.0,2.1052631578947367,2.0,95.0,0.0,0.0,95.0,100.0,95.0,95.0,0.0,0.0,95.0,0.0,0.0,95.0,100.0,95.0,95.0
122,0,0.8999999999999999,0.44999999999999996,598,2.654944845841716,29.242024287275303,0.0,0.0,105.0,19.047619047619047,20.0,105.0,80.95238095238095,85.0,105.0,46.666666666666664,49.0,105.0,53.333333333333336,56.0,105.0,0.0,0.0,105.0,7.6190476190476195,8.0,105.0,92.38095238095238,97.0,105.0,71.42857142857143,75.0,105.0,5.714285714285714,6.0,105.0,22.857142857142858,24.0,105.0,0.0,0.0,105.0,100.0,105.0,105.0,17.142857142857142,18.0,105.0,0.0,0.0,105.0,82.85714285714286,87.0,105.0
123,0,0.8999999999999999,0.44999999999999996,599,2.16079077058668,18.916254530835616,0.0,0.0,59.0,64.40677966101694,38.0,59.0,35.59322033898305,21.0,59.0,62.71186440677966,37.0,59.0,37.28813559322034,22.0,59.0,0.0,0.0,59.0,40.67796610169492,24.0,59.0,59.32203389830508,35.0,59.0,96.61016949152543,57.0,59.0,0.0,0.0,59.0,3.389830508474576,2.0,59.0,0.0,0.0,59.0,100.0,59.0,59.0,20.33898305084746,12.0,59.0,0.0,0.0,59.0,79.66101694915254,47.0,59.0
124,0,0.8999999999999999,0.44999999999999996,600,1.7167825968213115,29.73969291662886,0.0,0.0,105.0,37.142857142857146,39.0,105.0,62.857142857142854,66.0,105.0,57.14285714285714,60.0,105.0,42.857142857142854,45.0,105.0,0.0,0.0,105.0,50.476190476190474,53.0,105.0,49.523809523809526,52.0,105.0,93.33333333333333,98.0,105.0,0.0,0.0,105.0,6.666666666666667,7.0,105.0,0.0,0.0,105.0,100.0,105.0,105.0,3.8095238095238098,4.0,105.0,0.0,0.0,105.0,96.19047619047619,101.0,105.0
125,0,0.8999999999999999,0.44999999999999996,601,0.3435411997273937,21.426691262417705,0.0,0.0,115.0,40.0,46.0,115.0,60.0,69.0,115.0,27.82608695652174,32.0,115.0,72.17391304347827,83.0,115.0,0.0,0.0,115.0,56.52173913043478,65.0,115.0,43.47826086956522,50.0,115.0,90.43478260869566,104.0,115.0,0.8695652173913043,1.0,115.0,8.695652173913043,10.0,115.0,0.0,0.0,115.0,100.0,115.0,115.0,0.0,0.0,115.0,0.0,0.0,115.0,100.0,115.0,115.0
126,0,0.9999999999999999,0.49999999999999994,588,2.2443653886820787,39.961254604254485,0.0,0.0,142.0,12.676056338028168,18.0,142.0,87.32394366197182,124.0,142.0,59.859154929577464,85.0,142.0,40.140845070422536,57.0,142.0,0.0,0.0,142.0,66.90140845070422,95.0,142.0,33.098591549295776,47.0,142.0,100.0,142.0,142.0,0.0,0.0,142.0,0.0,0.0,142.0,3.5211267605633805,5.0,142.0,96.47887323943662,137.0,142.0,2.8169014084507045,4.0,142.0,0.0,0.0,142.0,97.1830985915493,138.0,142.0
127,0,0.9999999999999999,0.49999999999999994,589,0.2888743699587139,36.32364448548323,0.0,0.0,176.0,13.636363636363635,24.0,176.0,86.36363636363636,152.0,176.0,79.54545454545455,140.0,176.0,20.454545454545457,36.0,176.0,0.0,0.0,176.0,92.04545454545455,162.0,176.0,7.954545454545454,14.0,176.0,100.0,176.0,176.0,0.0,0.0,176.0,0.0,0.0,176.0,0.0,0.0,176.0,100.0,176.0,176.0,1.7045454545454544,3.0,176.0,0.0,0.0,176.0,98.29545454545455,173.0,176.0
128,0,0.9999999999999999,0.49999999999999994,590,32.88734408553906,68.62897011198726,0.0,0.0,47.0,2.127659574468085,1.0,47.0,97.87234042553192,46.0,47.0,6.382978723404255,3.0,47.0,93.61702127659575,44.0,47.0,0.0,0.0,47.0,97.87234042553192,46.0,47.0,2.127659574468085,1.0,47.0,100.0,47.0,47.0,0.0,0.0,47.0,0.0,0.0,47.0,12.76595744680851,6.0,47.0,87.2340425531915,41.0,47.0,53.191489361702125,25.0,47.0,4.25531914893617,2.0,47.0,42.5531914893617,20.0,47.0
129,0,0.9999999999999999,0.49999999999999994,591,10.048340104658148,78.14064852196215,0.0,0.0,146.0,0.684931506849315,1.0,146.0,99.31506849315068,145.0,146.0,73.97260273972603,108.0,146.0,26.027397260273972,38.0,146.0,0.0,0.0,146.0,98.63013698630137,144.0,146.0,1.36986301369863,2.0,146.0,100.0,146.0,146.0,0.0,0.0,146.0,0.0,0.0,146.0,1.36986301369863,2.0,146.0,98.63013698630137,144.0,146.0,4.10958904109589,6.0,146.0,0.0,0.0,146.0,95.8904109589041,140.0,146.0
130,0,0.9999999999999999,0.49999999999999994,592,57.553265517529965,122.70901038927437,0.0,0.0,161.0,20.496894409937887,33.0,161.0,79.5031055900621,128.0,161.0,85.71428571428571,138.0,161.0,14.285714285714285,23.0,161.0,0.0,0.0,161.0,99.37888198757764,160.0,161.0,0.6211180124223602,1.0,161.0,100.0,161.0,161.0,0.0,0.0,161.0,0.0,0.0,161.0,0.0,0.0,161.0,100.0,161.0,161.0,24.22360248447205,39.0,161.0,0.0,0.0,161.0,75.77639751552795,122.0,161.0
131,0,0.9999999999999999,0.49999999999999994,593,43.505216021854096,120.31100289991171,2.3952095808383236,4.0,167.0,50.29940119760479,84.0,167.0,47.30538922155689,79.0,167.0,32.33532934131736,54.0,167.0,66.46706586826348,111.0,167.0,1.1976047904191618,2.0,167.0,82.63473053892216,138.0,167.0,17.365269461077844,29.0,167.0,55.08982035928144,92.0,167.0,0.0,0.0,167.0,44.91017964071856,75.0,167.0,2.9940119760479043,5.0,167.0,97.0059880239521,162.0,167.0,9.580838323353294,16.0,167.0,3.592814371257485,6.0,167.0,86.82634730538922,145.0,167.0
132,0,0.9999999999999999,0.49999999999999994,594,52.21012483865696,117.5114845493401,0.0,0.0,354.0,18.64406779661017,66.0,354.0,81.35593220338984,288.0,354.0,51.41242937853108,182.0,354.0,48.58757062146893,172.0,354.0,0.0,0.0,354.0,43.22033898305085,153.0,354.0,56.779661016949156,201.0,354.0,88.70056497175142,314.0,354.0,3.672316384180791,13.0,354.0,7.627118644067797,27.0,354.0,0.0,0.0,354.0,100.0,354.0,354.0,0.5649717514124294,2.0,354.0,0.0,0.0,354.0,99.43502824858757,352.0,354.0
133,0,0.9999999999999999,0.49999999999999994,595,5.985442911713947,65.13667092111056,0.0,0.0,163.0,28.834355828220858,47.0,163.0,71.16564417177914,116.0,163.0,77.30061349693251,126.0,163.0,22.699386503067483,37.0,163.0,0.0,0.0,163.0,26.993865030674847,44.0,163.0,73.00613496932516,119.0,163.0,66.25766871165644,108.0,163.0,0.0,0.0,163.0,33.74233128834356,55.0,163.0,0.6134969325153374,1.0,163.0,99.38650306748467,162.0,163.0,0.6134969325153374,1.0,163.0,0.0,0.0,163.0,99.38650306748467,162.0,163.0
134,0,0.9999999999999999,0.49999999999999994,596,3.631075209842181,35.75345375265973,8.064516129032258,5.0,62.0,22.58064516129032,14.0,62.0,69.35483870967742,43.0,62.0,4.838709677419355,3.0,62.0,88.70967741935483,55.0,62.0,6.451612903225806,4.0,62.0,100.0,62.0,62.0,0.0,0.0,62.0,90.32258064516128,56.0,62.0,0.0,0.0,62.0,9.67741935483871,6.0,62.0,4.838709677419355,3.0,62.0,95.16129032258065,59.0,62.0,20.967741935483872,13.0,62.0,30.64516129032258,19.0,62.0,48.38709677419355,30.0,62.0
135,0,0.9999999999999999,0.49999999999999994,597,2.5663192673185877,29.035447214771974,0.0,0.0,105.0,21.904761904761905,23.0,105.0,78.0952380952381,82.0,105.0,40.95238095238095,43.0,105.0,59.04761904761905,62.0,105.0,0.0,0.0,105.0,56.19047619047619,59.0,105.0,43.80952380952381,46.0,105.0,96.19047619047619,101.0,105.0,0.0,0.0,105.0,3.8095238095238098,4.0,105.0,0.0,0.0,105.0,100.0,105.0,105.0,0.9523809523809524,1.0,105.0,0.0,0.0,105.0,99.04761904761905,104.0,105.0
136,0,0.9999999999999999,0.49999999999999994,598,2.654944845841716,37.06729861461268,0.0,0.0,117.0,17.94871794871795,21.0,117.0,82.05128205128204,96.0,117.0,43.58974358974359,51.0,117.0,56.41025641025641,66.0,117.0,0.0,0.0,117.0,7.6923076923076925,9.0,117.0,92.3076923076923,108.0,117.0,74.35897435897436,87.0,117.0,5.128205128205128,6.0,117.0,20.51282051282051,24.0,117.0,0.0,0.0,117.0,100.0,117.0,117.0,15.384615384615385,18.0,117.0,0.0,0.0,117.0,84.61538461538461,99.0,117.0
137,0,0.9999999999999999,0.49999999999999994,599,2.16079077058668,30.14993218670419,0.0,0.0,65.0,67.6923076923077,44.0,65.0,32.30769230769231,21.0,65.0,60.0,39.0,65.0,40.0,26.0,65.0,0.0,0.0,65.0,43.07692307692308,28.0,65.0,56.92307692307692,37.0,65.0,96.92307692307692,63.0,65.0,0.0,0.0,65.0,3.076923076923077,2.0,65.0,0.0,0.0,65.0,100.0,65.0,65.0,23.076923076923077,15.0,65.0,0.0,0.0,65.0,76.92307692307693,50.0,65.0
138,0,0.9999999999999999,0.49999999999999994,600,1.7167825968213115,35.424599434914676,0.0,0.0,116.0,41.37931034482759,48.0,116.0,58.620689655172406,68.0,116.0,53.44827586206896,62.0,116.0,45.689655172413794,53.0,116.0,0.8620689655172413,1.0,116.0,54.310344827586206,63.0,116.0,45.689655172413794,53.0,116.0,93.96551724137932,109.0,116.0,0.0,0.0,116.0,6.0344827586206895,7.0,116.0,0.0,0.0,116.0,100.0,116.0,116.0,6.896551724137931,8.0,116.0,0.0,0.0,116.0,93.10344827586206,108.0,116.0
139,0,0.9999999999999999,0.49999999999999994,601,0.3435411997273937,28.26057397251606,0.0,0.0,127.0,44.09448818897638,56.0,127.0,55.90551181102362,71.0,127.0,26.77165354330709,34.0,127.0,73.22834645669292,93.0,127.0,0.0,0.0,127.0,59.84251968503938,76.0,127.0,40.15748031496063,51.0,127.0,91.33858267716536,116.0,127.0,0.7874015748031495,1.0,127.0,7.874015748031496,10.0,127.0,0.0,0.0,127.0,100.0,127.0,127.0,1.574803149606299,2.0,127.0,0.0,0.0,127.0,98.4251968503937,125.0,127.0
